model,feature,builtin_importance,perm_importance_mean,perm_importance_std,model_accuracy,model_mcc,model_auc
Source_gse62944,NOS3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,HPD,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,KRT23,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PRRX2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SPATA7,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SPTLC2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CLDND1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CRYBB3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,RPL11,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,DDX56,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,POPDC3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ODC1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,EID1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CCNE1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,EIF3E,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,GPN2,0.000178,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ITPK1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MFGE8,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TCF7,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,DNASE2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,DPY19L4,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SUCLA2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,RPP40,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CCDC59,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,RASL12,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,GADD45B,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,GAR1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MAD1L1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PPP1R14D,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,C1orf105,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TRIL,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TRIM5,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MRPL49,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TAS2R3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TFPI,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,APOA4,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CILP,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SLC7A10,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CYBA,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,RBMS3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ABI1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ZNF26,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ZXDA,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,GABRG2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,NTN1,0.000004,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SCN1A,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ITGA7,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TRIP10,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CTBS,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SERPINE1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ISG20L2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TFRC,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CD52,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,FLOT2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SLC7A1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,VEZF1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,EZH2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PDE3B,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MED8,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SIGMAR1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,DUSP5,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MRPL24,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ORMDL2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ZDHHC18,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,POP1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SEC16A,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PARL,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MAGIX,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CERK,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ADD2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PLCXD1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SDC1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,EDN1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TRMT12,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,NAT2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CRP,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ENPP4,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,JUNB,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,NFKB2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TXN,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PSMD14,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TRAFD1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PRKD3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ACP6,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,DHCR24,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TACC1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,VWF,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,KPTN,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,DGKZ,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,GTF3C4,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SLAMF7,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CCL8,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ZNHIT2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,GOSR1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ZNF672,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SIRT6,0.000390,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,FTH1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PEX11A,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,BZW2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TNFAIP8,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PRPF18,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ATAD5,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SOCS3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MZF1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PLBD1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PTPN4,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,BRD7P3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,NBEA,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,STAM2,0.000030,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,USP19,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,KAT6B,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,GM2A,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,BMPR2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SLC12A7,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,XDH,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MRPS31,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CNOT6,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,COG2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MEG3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CRTC3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CLK4,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,HSF4,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ADRA1A,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ENOSF1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TBCD,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CX3CR1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,GZMH,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ITGB5,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,FZD7,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,FTSJ3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,UMOD,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ZNF484,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SUPT16H,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,NNT,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ZCWPW1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SERPINH1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MT1G,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SLC6A12,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TAF9,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CLASP2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,JUN,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,HPX,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PER3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TMEM30A,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PIGA,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,FGF18,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SRC,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,METTL8,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MYH14,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SLC9A8,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TFF2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,RAD54L2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,KLF3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,C6orf62,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CXCL9,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,IDH3B,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,KRT19,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,STK24,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,WDR7,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,GRHPR,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ZNF208,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ANKRD2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,BTAF1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TTI1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,DPH1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MYH1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ASXL2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,LRRC31,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,AMDHD2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,RANBP17,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ELMO1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SLC35C2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TEAD1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,BAZ2B,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,RBM14,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CERS4,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CYP3A43,0.001397,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,BIRC2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,DOCK4,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MCM9,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,OR2H2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CD79A,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,EPS8L2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,HTR3B,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SI,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,KEL,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PMPCA,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,HOXD9,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,GVINP1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,UBQLN3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PNMA3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,HMGCS2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,WWC2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,FA2H,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,LPCAT3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MED16,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MRPL22,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,AKR1C4,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TIA1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ZNF143,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,FOS,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ABCA8,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,AGPAT5,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,POLA2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SLC1A2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SVEP1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,KCNV2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MOGAT2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SHROOM2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,USP22,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CAMLG,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SCAMP5,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ADH7,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PAEP,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,FABP2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CLOCK,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,EBF2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TP73,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,BCL2L1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,INPP5E,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CRIPT,0.001178,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CNTN5,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MYH10,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MATK,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,LMBRD1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ADRB1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,RSAD2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MRPS18B,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CAV2,0.000073,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PRKG1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,OSBPL1A,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CTDSP2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,FUCA1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TTC23,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CNNM1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CUEDC1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,BTNL3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PLXNB3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,LPP,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,GPX5,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CYLC1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CRB1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,KRIT1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,HNRNPL,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PIAS2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SLC30A1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,STX17,0.000032,0.014703,0.009680,0.922222,0.776763,0.945176
Source_gse62944,PAK1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MBTPS2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,DIRAS2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,UFM1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,LRRC3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,LRIT1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,STX4,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ANKFY1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,HERPUD1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,NEU3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ANXA6,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,NR1H3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PTPRJ,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,USP1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SOCS7,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,KCNJ9,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,LRRC8B,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,RAP1GAP,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ZNF267,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MX1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ADA,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,BRSK2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,DYNLRB1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SCGB2A1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SMG6,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PXMP2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ENPP1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MYCBP2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,GAPDH,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MZT2B,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,TTR,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,RNF32,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,GLI3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,IFNA6,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,UNC13B,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,C3orf18,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,RIOK3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SERPINC1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SH3BP2,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,DLL3,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,NRXN1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,LGALSL,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SLC22A6,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CORO1C,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PRDM14,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,LRRC20,0.000432,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,APAF1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,DDX6,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CIZ1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SLC39A8,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,VPS28,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MAFK,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ZNF516,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SETD5,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MAPK8IP1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,THOC1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SH2D1A,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,GPR18,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,MRPL33,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,DEFA6,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ARHGAP5,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,LAD1,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,NDUFS6,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,RNF113A,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,LRRC14,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PPM1B,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,PRKAR2B,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,SPC25,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,WBP11,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,CADPS,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
Source_gse62944,ZNF281,0.000000,0.000000,0.000000,0.922222,0.776763,0.945176
