feature,perm_importance_mean,perm_importance_std,model_name,model_accuracy,model_mcc,model_auc
NUDT2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MAGEC2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MTCH1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RRAGA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PMFBP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CRISP2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PIGF,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ROS1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CERS2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AQP8,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SST,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GNLY,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
IL20RA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SEMA6C,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TXNRD3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CCDC28A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF335,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SH3PXD2A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ORM2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SSX3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GRP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MELK,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FCN1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZWILCH,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PLA2G2E,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TSPAN32,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RAPGEFL1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FASTKD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
THBS1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GPBP1L1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CHRNE,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PPIE,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ITIH4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AP2B1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LMO7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CLDN10,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SPSB1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TYK2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PPIP5K2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
IER3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MEPE,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
YIPF4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
UTS2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SPTLC1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RASSF2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GABRA6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ST20,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
UBA3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
POLR2B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EPHX1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ATP6V1B1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TSFM,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HPRT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EIF3B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
STEAP4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MYOD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PEF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MYT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CDKL3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
WDR43,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
S100A8,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TPT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HTN3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MSMO1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MAPKAPK3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RSF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ASPN,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LTF,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FASTK,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
OR1G1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KCNS1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
INPP5D,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SELPLG,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RHOC,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
IL1R1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PKD2L2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TPH1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MGAT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FYN,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GPR31,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MIIP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SEC23IP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ANPEP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KATNA1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TP53,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MAGOHB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRAM2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CMKLR1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRHDE,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SRRD,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TLX1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CLK3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HSBP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RERE,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PDZD2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
APCS,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
C4BPA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ITGA10,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PIN1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
WDR45,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GBP2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RRAGD,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DNAAF2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RNF187,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ABCA5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SNAP91,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ERI2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NDUFS2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
UBXN6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CROCCP3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
C1QB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DHX57,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SATB2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CRYAB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ENSA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ST6GALNAC2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NAT9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TUBB2B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AOX1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
VAMP3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HIRA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HGD,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
POSTN,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MTCH2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
STX8,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RPS14,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EPB41L2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DOCK2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
S1PR5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SRSF10,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TOMM22,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZIC1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SNRPB2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TWSG1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MCM7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ARHGAP32,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PDE1A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CHFR,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CTSE,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EHHADH,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RDH8,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PEX1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
STAG1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ASB13,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PRDX6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TERF2IP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NES,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NCALD,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FAHD2A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FZD9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MAN1A1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
OR2C1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
STX3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BBIP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PRAF2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SNRNP40,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EAF2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
B3GAT3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ST3GAL5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
B4GALT2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CROCC,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TEX14,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FKBP10,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CHPF2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SPATA6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MED17,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KIF1C,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NOL4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FCGRT,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GAP43,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NAGPA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
VPS4A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NEK1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LILRB2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TOM1L2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DDX23,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PLEKHB2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CRELD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RBM41,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ARID1A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ABCC6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRAPPC12,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KSR1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
B4GALT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FILIP1L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FGF12,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NAGK,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NAT10,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GNL3L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PRPSAP2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ONECUT2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ISOC2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HNRNPA0,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CLUL1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HSD17B10,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GINS4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CLC,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PHF14,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PTPRE,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FGF20,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GRIA2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PPCDC,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LDLR,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PIP4K2B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GNE,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NOS2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ALDOC,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CAMK2G,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GREB1L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HERC3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GFI1B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
IGF1R,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LUZP2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
USP9X,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
C1orf56,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PDE11A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PHEX,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PJA2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
THOC2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DUSP26,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC15A2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AMPD3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
C3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RBBP5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FKBP8,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DLG2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FURIN,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FAM83E,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ANKS1B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SPCS1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF250,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MOGS,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DNAJC13,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
VGLL3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CCKAR,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF695,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HPS6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RAD21L1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RPAP3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TNFRSF4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ULK4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RNPEP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NT5DC2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TXNDC9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NTHL1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PDCD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZXDC,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LANCL2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TTN,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GPD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MIA3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ALG13,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TOMM6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
VRTN,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BTN3A2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ASNSD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CRY1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BCKDHB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FAM168B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AIFM1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
WASF3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CSDE1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PAPPA2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
F2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CELA2B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ACSF2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TMEM45A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BACE2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DENND4A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
IDH2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LCOR,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ACADS,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ADO,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FBXO31,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GMPR,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HSPA5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EXT2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PAFAH1B2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
COX7C,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EBP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HMHB1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FMO1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MYRIP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PCGF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC25A13,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SESN1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HMGCL,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CSH2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CARD10,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MEF2A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PMVK,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PPY,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CASZ1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NUDT11,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TOR1AIP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TMEM106C,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ACO1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
COX6C,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CPLX2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NR2C1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PDCL,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PPME1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ASMTL,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ENOPH1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HMGB2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PGK2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
POLR1C,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FAM90A1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HSD11B2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TPSD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LAG3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LCK,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PERP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LSM2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NUCB1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LILRB4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CFB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NEK9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NEO1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MAP1S,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PHF7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZCCHC8,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GAPDHS,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AGBL5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LRP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ENTPD4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PRKACG,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GJA8,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FOXF2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CAB39L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LIPF,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MYO1A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MAP3K9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
WDR19,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CBY1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CSTA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PARK7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HAAO,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GIPC1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RBM34,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF536,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CCNF,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SOX5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NEFM,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
INPP4B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GTF3A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TPCN1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ARHGAP44,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MRPL17,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RPL39L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TFR2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BLNK,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DEF8,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RTN2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CALCA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FH,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MRPL23,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NPRL2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CXCL1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ARID3A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TMEM126B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CTSB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MC1R,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
VCAM1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TNS1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PURG,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CAST,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TTC27,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
