feature,perm_importance_mean,perm_importance_std,model_name,model_accuracy,model_mcc,model_auc
VGLL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
C1S,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC7A4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GRK1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PKP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
C15orf39,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GTF2H5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TRIM31,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FBXL15,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FLCN,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF639,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BGN,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TES,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TRMT112,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NOX1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DDAH1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DTNB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
C11orf24,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SPANXB1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TSHZ2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RAB28,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ADCY2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ELP3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TMEM59L,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC39A2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IKZF2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DDO,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ERP29,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
COL8A2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PCDHGA9,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EVI2A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HSD17B14,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IKZF1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MN1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
VWA7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
WDR44,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DAD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CDA,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GOSR2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CCDC33,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FOXJ3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HLA-DRA,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PLCL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PLIN3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FZD5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RRM2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CCL24,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DRAM1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
OR7C2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SRSF1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GABRA2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PAK2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ATP6V0E1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LILRA1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
UBD,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EFNB2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ETFB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FAM118A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CLEC2B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LUM,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GALNT12,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PCDHA6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GUCY2F,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GATA2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
COQ2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CTDSPL,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EGF,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SCRN3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RPL5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
STXBP3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TBC1D30,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
P2RX7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MED27,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NME4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SPI1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CCL21,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CXCR1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
COL1A1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GRK6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GPR135,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TMEM222,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
THNSL2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HLA-J,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CAMTA2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF23,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HOXD12,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SCRT1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EIF2D,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HOXB6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HRK,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NEDD4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
WSB2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HAUS2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EML2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MRFAP1L1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SFXN1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CDIPT,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TCTN1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CUTA,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HTR1E,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FZD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TP53AIP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ASL,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CER1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CCNL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ING3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MPHOSPH9,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FBXW4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SYNGR2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DNM3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ST7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SNX5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MME,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SERPINB4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SV2B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NFYA,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TRIT1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MPPE1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MYH11,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TMEM39A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SMARCA5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
WDR5B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GLOD4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HCFC1R1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF22,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ANG,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FOXJ2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MTM1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EXOSC9,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FUT5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ADRA1D,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
F2RL2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PIN4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BAALC,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AMELY,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RFX1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FPGS,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CCDC68,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TJP2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RPH3AL,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
STAM,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NCOA2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ANKRD28,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
OAS2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HADH,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HRH3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CNTNAP2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AHR,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PLEKHA6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CEACAM7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CD28,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HSP90AB1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MECOM,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GIT1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FOXB1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GNPDA1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PAWR,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
APOC3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC30A5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
STXBP6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TSC2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NEFL,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AP1G1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CIB2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NCK1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PTGDR2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GPN3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KIF26B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PLEKHO1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SEZ6L,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
OR7A5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NPFFR1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TCF15,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CPSF1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KIAA0319L,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TNN,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HMGN3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
N4BP3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LDHAL6B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MBL2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZIM2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ATP1B2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
F7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PSAP,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PDGFRB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PAX3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HAS2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HSPA1L,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NHLRC2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SIVA1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ALPL,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CCL4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NCAPG,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DPYSL4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PNRC1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GABARAPL2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LMCD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RMND1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BPESC1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DBNDD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TGM1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ARCN1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GPR137B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ANGPTL2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ST6GALNAC4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
WFDC2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ST3GAL4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF266,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CADM4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SYT17,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ACTN1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF384,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CDC27,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KLF10,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MTNR1A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MPST,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
OR5I1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
POLR1E,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LHB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PNLIPRP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TMEM147,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PSMF1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
OCEL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NCSTN,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF549,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MUC16,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TMPRSS11E,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EPHA4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TAGLN2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RAD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PDZRN3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RNF128,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SASH3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
VPS16,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FIS1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BRWD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PSAT1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BAHD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PRSS23,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EIF2S1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HNRNPA1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DPP6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SBF1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IL1R2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MRPS7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CACNA1G,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CBFA2T2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
L1TD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CDK10,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PPP1R13L,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF747,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RGS16,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ALDH1A3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MAT1A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FLRT1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ARL4D,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DDX3X,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EMILIN2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GPR22,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CDC14B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CYP26B1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CINP,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF337,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CLDN14,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TEX264,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF668,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RGS6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GPR50,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EYA3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RING1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HKDC1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NEAT1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BMP4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KIF18B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZKSCAN1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CD300C,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CYP3A5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RAB9BP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PKP2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FERMT1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CCNA2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GFPT1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RABIF,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PRLH,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TM4SF1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LRRC8E,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SRPX,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZBED1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KLHL11,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PICK1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ERLIN2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RNF38,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DOK5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FAM53C,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DES,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LST1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CNNM4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SEC61A1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ETF1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GPS1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ERCC8,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CLDN11,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
