minibatch_size	ds_layers	ae_layers	code_size	scaling	loss_weight	minibatch_iterations	learning_rate	batch_value	batch_unadjusted_value	batch_score	class_value	class_unadjusted_value	class_score	batch_rank	class_rank	combined_rank
100	20	5	20	linear	2	10000	0.001	0.930448717948718	0.9387820512820513	0.008333333333333304	0.5324074074074074	0.7076388888888889	-0.1752314814814815	0.11723329425556858	0.4232121922626026	0.2702227432590856
50	5	10	50	linear	1	10000	1e-4	0.9224358974358975	0.9387820512820513	0.016346153846153788	0.5192129629629629	0.7076388888888889	-0.188425925925926	0.1623681125439625	0.3745603751465416	0.268464243845252
50	20	10	20	linear	2	10000	0.001	0.9360576923076923	0.9387820512820513	0.0027243589743589647	0.537962962962963	0.7076388888888889	-0.16967592592592595	0.08675263774912075	0.4466588511137163	0.26670574443141853
100	10	10	20	linear	1	10000	1e-4	0.9475961538461539	0.9387820512820513	-0.008814102564102644	0.5516203703703704	0.7076388888888889	-0.15601851851851856	0.029308323563892145	0.5041031652989449	0.26670574443141853
50	10	10	50	linear	1	10000	0.001	0.9238782051282052	0.9387820512820513	0.014903846153846101	0.5196759259259259	0.7076388888888889	-0.187962962962963	0.15474794841735054	0.37749120750293086	0.2661195779601407
100	10	5	50	linear	2	10000	1e-4	0.9208333333333333	0.9387820512820513	0.017948717948717996	0.5159722222222223	0.7076388888888889	-0.19166666666666665	0.17116060961313012	0.35873388042203985	0.264947245017585
50	10	2	20	linear	2	10000	0.001	0.8980769230769231	0.9387820512820513	0.04070512820512817	0.49930555555555556	0.7076388888888889	-0.20833333333333337	0.2485345838218054	0.2801875732708089	0.26436107854630714
50	20	10	50	linear	2	10000	1e-4	0.9121794871794872	0.9387820512820513	0.02660256410256412	0.5060185185185185	0.7076388888888889	-0.2016203703703704	0.21570926143024619	0.31242672919109027	0.2640679953106682
50	10	2	50	linear	2	10000	1e-4	0.9113782051282052	0.9387820512820513	0.027403846153846056	0.5050925925925926	0.7076388888888889	-0.20254629629629628	0.21922626025791325	0.305978898007034	0.26260257913247365
50	10	5	50	linear	1	10000	1e-4	0.941025641025641	0.9387820512820513	-0.0022435897435897356	0.5428240740740741	0.7076388888888889	-0.16481481481481486	0.06096131301289566	0.4630715123094959	0.2620164126611958
100	10	2	10	linear	1	10000	0.001	0.9434294871794872	0.9387820512820513	-0.004647435897435881	0.544212962962963	0.7076388888888889	-0.16342592592592597	0.05275498241500586	0.4695193434935522	0.261137162954279
50	20	5	50	linear	2	10000	0.001	0.9331730769230769	0.9387820512820513	0.005608974358974339	0.5298611111111111	0.7076388888888889	-0.1777777777777778	0.10199296600234467	0.4126611957796014	0.25732708089097306
50	5	5	20	linear	1	10000	1e-4	0.9262820512820513	0.9387820512820513	0.012499999999999956	0.5180555555555555	0.7076388888888889	-0.18958333333333344	0.14361078546307152	0.36811254396248533	0.25586166471277844
100	20	10	50	linear	1	10000	1e-4	0.9530448717948717	0.9387820512820513	-0.014262820512820462	0.549537037037037	0.7076388888888889	-0.15810185185185188	0.017584994138335287	0.49296600234466587	0.2552754982415006
50	5	2	20	linear	1	10000	0.001	0.9166666666666666	0.9387820512820513	0.022115384615384648	0.5074074074074074	0.7076388888888889	-0.2002314814814815	0.1910902696365768	0.3182883939038687	0.25468933177022274
50	10	5	50	linear	1	10000	0.001	0.9025641025641026	0.9387820512820513	0.0362179487179487	0.49745370370370373	0.7076388888888889	-0.2101851851851852	0.2403282532239156	0.2690504103165299	0.25468933177022274
100	20	2	20	linear	2	10000	0.001	0.9448717948717948	0.9387820512820513	-0.006089743589743568	0.54375	0.7076388888888889	-0.16388888888888897	0.04337631887456037	0.4654161781946073	0.2543962485345838
50	5	10	50	linear	2	10000	0.001	0.9272435897435898	0.9387820512820513	0.011538461538461497	0.5185185185185185	0.7076388888888889	-0.18912037037037044	0.13833528722157093	0.369284876905041	0.25381008206330596
100	5	10	50	linear	2	10000	1e-4	0.9278846153846154	0.9387820512820513	0.010897435897435859	0.5187499999999999	0.7076388888888889	-0.188888888888889	0.134232121922626	0.3704572098475967	0.2523446658851114
100	5	5	50	linear	2	10000	1e-4	0.9217948717948719	0.9387820512820513	0.016987179487179427	0.5108796296296296	0.7076388888888889	-0.1967592592592593	0.16588511137162953	0.33821805392731535	0.25205158264947247
50	5	2	50	linear	1	10000	1e-4	0.9217948717948717	0.9387820512820513	0.016987179487179538	0.5099537037037037	0.7076388888888889	-0.19768518518518519	0.16764361078546308	0.33294255568581477	0.2502930832356389
100	5	5	50	sigmoid	2	10000	1e-4	0.7375	0.9387820512820513	0.20128205128205123	0.37245370370370373	0.7076388888888889	-0.3351851851851852	0.488862837045721	0.008206330597889801	0.24853458382180538
50	5	5	10	linear	2	10000	1e-4	0.9116987179487179	0.9387820512820513	0.027083333333333348	0.4981481481481481	0.7076388888888889	-0.2094907407407408	0.21805392731535755	0.2737397420867526	0.24589683470105508
50	20	2	10	linear	1	10000	0.001	0.9150641025641025	0.9387820512820513	0.023717948717948745	0.5011574074074073	0.7076388888888889	-0.2064814814814816	0.20398593200468934	0.28722157092614303	0.2456037514654162
50	5	5	20	sigmoid	1	10000	0.001	0.752724358974359	0.9387820512820513	0.1860576923076923	0.430324074074074	0.7076388888888889	-0.2773148148148149	0.4384525205158265	0.037514654161781943	0.23798358733880423
50	10	5	10	linear	2	10000	0.001	0.9333333333333333	0.9387820512820513	0.005448717948717929	0.519212962962963	0.7076388888888889	-0.18842592592592589	0.09964830011723329	0.37631887456037516	0.23798358733880423
50	20	10	50	sigmoid	1	10000	1e-4	0.7878205128205128	0.9387820512820513	0.15096153846153848	0.46597222222222223	0.7076388888888889	-0.2416666666666667	0.33411488862837047	0.13716295427901523	0.23563892145369286
100	20	2	10	linear	1	10000	1e-4	0.9391025641025641	0.9387820512820513	-3.205128205128194e-4	0.5268518518518519	0.7076388888888889	-0.18078703703703702	0.07033997655334115	0.4003516998827667	0.23534583821805394
50	10	2	20	linear	2	10000	1e-4	0.9461538461538461	0.9387820512820513	-0.007371794871794846	0.5342592592592593	0.7076388888888889	-0.1733796296296296	0.03341148886283705	0.43259085580304807	0.23300117233294257
50	10	10	10	linear	2	10000	1e-4	0.9370192307692308	0.9387820512820513	0.0017628205128205066	0.5208333333333334	0.7076388888888889	-0.18680555555555556	0.08089097303634232	0.3821805392731536	0.23153575615474797
100	10	10	10	sigmoid	2	1000	1e-4	0.7479166666666667	0.9387820512820513	0.1908653846153846	0.36064814814814816	0.7076388888888889	-0.34699074074074077	0.4566236811254396	0.005861664712778429	0.23124267291910902
100	10	10	50	linear	2	10000	1e-4	0.9016025641025642	0.9387820512820513	0.03717948717948705	0.4875	0.7076388888888889	-0.22013888888888894	0.24267291910902697	0.21805392731535755	0.23036342321219228
50	20	2	50	linear	1	10000	1e-4	0.9036858974358974	0.9387820512820513	0.03509615384615383	0.48865740740740743	0.7076388888888889	-0.2189814814814815	0.23563892145369286	0.22332942555685814	0.2294841735052755
50	5	10	20	linear	2	10000	1e-4	0.9200320512820513	0.9387820512820513	0.018749999999999933	0.5	0.7076388888888889	-0.20763888888888893	0.17409144196951934	0.2825322391559203	0.2283118405627198
100	10	2	20	linear	1	10000	1e-4	0.9482371794871794	0.9387820512820513	-0.009455128205128172	0.5335648148148149	0.7076388888888889	-0.17407407407407405	0.026963657678780773	0.42907385697538103	0.2280187573270809
100	5	10	50	linear	1	10000	1e-4	0.9440705128205128	0.9387820512820513	-0.00528846153846152	0.5280092592592593	0.7076388888888889	-0.17962962962962958	0.049824150058616644	0.4056271981242673	0.22772567409144195
50	5	10	10	linear	2	10000	0.001	0.923076923076923	0.9387820512820513	0.01570512820512826	0.5020833333333333	0.7076388888888889	-0.2055555555555556	0.15943728018757328	0.29425556858147717	0.22684642438452524
100	5	5	20	linear	2	10000	1e-4	0.9102564102564102	0.9387820512820513	0.028525641025641035	0.48912037037037037	0.7076388888888889	-0.21851851851851856	0.2227432590855803	0.2250879249706917	0.223915592028136
50	10	2	10	linear	2	10000	0.001	0.9197115384615385	0.9387820512820513	0.019070512820512753	0.49745370370370373	0.7076388888888889	-0.2101851851851852	0.17819460726846426	0.2690504103165299	0.22362250879249707
50	10	2	10	sigmoid	1	10000	0.001	0.7628205128205129	0.9387820512820513	0.1759615384615384	0.4321759259259259	0.7076388888888889	-0.275462962962963	0.40093786635404455	0.04220398593200469	0.22157092614302462
50	10	10	10	linear	2	10000	0.001	0.936698717948718	0.9387820512820513	0.002083333333333326	0.5162037037037037	0.7076388888888889	-0.1914351851851852	0.08206330597889801	0.36107854630715125	0.22157092614302462
50	20	5	20	linear	2	10000	0.001	0.9163461538461538	0.9387820512820513	0.022435897435897467	0.4935185185185186	0.7076388888888889	-0.21412037037037035	0.19226260257913247	0.246189917936694	0.21922626025791325
50	20	5	50	linear	1	10000	0.001	0.9288461538461539	0.9387820512820513	0.0099358974358974	0.5060185185185185	0.7076388888888889	-0.2016203703703704	0.1242672919109027	0.31242672919109027	0.21834701055099648
100	5	2	20	linear	2	10000	1e-4	0.9068910256410256	0.9387820512820513	0.03189102564102564	0.4847222222222222	0.7076388888888889	-0.2229166666666667	0.22977725674091443	0.2063305978898007	0.21805392731535755
100	5	5	50	linear	2	10000	0.001	0.915224358974359	0.9387820512820513	0.023557692307692224	0.4891203703703704	0.7076388888888889	-0.2185185185185185	0.19988276670574442	0.22626025791324736	0.2130715123094959
50	5	2	50	linear	2	10000	0.001	0.8926282051282053	0.9387820512820513	0.04615384615384599	0.4766203703703704	0.7076388888888889	-0.2310185185185185	0.25205158264947247	0.17233294255568582	0.21219226260257915
100	5	2	50	linear	2	10000	1e-4	0.9158653846153846	0.9387820512820513	0.022916666666666696	0.4898148148148148	0.7076388888888889	-0.21782407407407411	0.1951934349355217	0.22743259085580306	0.21131301289566237
100	10	5	20	linear	1	10000	0.001	0.9373397435897436	0.9387820512820513	0.0014423076923076872	0.5118055555555556	0.7076388888888889	-0.1958333333333333	0.07913247362250879	0.34114888628370454	0.21014067995310667
50	10	2	10	linear	2	10000	1e-4	0.913301282051282	0.9387820512820513	0.02548076923076925	0.48310185185185184	0.7076388888888889	-0.2245370370370371	0.21395076201641267	0.20398593200468934	0.208968347010551
50	5	2	20	linear	2	10000	0.001	0.9280448717948718	0.9387820512820513	0.010737179487179449	0.500462962962963	0.7076388888888889	-0.20717592592592593	0.1324736225087925	0.28487690504103164	0.20867526377491208
100	10	2	20	linear	2	10000	0.001	0.926602564102564	0.9387820512820513	0.012179487179487247	0.4983796296296296	0.7076388888888889	-0.2092592592592593	0.1406799531066823	0.27549824150058616	0.20808909730363423
100	5	10	20	linear	1	10000	1e-4	0.9450320512820513	0.9387820512820513	-0.006249999999999978	0.5192129629629629	0.7076388888888889	-0.188425925925926	0.03985932004689332	0.3745603751465416	0.20720984759671746
50	5	5	20	linear	2	1000	0.001	0.8570512820512819	0.9387820512820513	0.08173076923076938	0.4680555555555556	0.7076388888888889	-0.23958333333333331	0.26025791324736225	0.14654161781946073	0.2033997655334115
50	10	5	10	linear	1	10000	1e-4	0.9375	0.9387820512820513	0.0012820512820512775	0.5076388888888889	0.7076388888888889	-0.20000000000000007	0.07737397420867527	0.3212192262602579	0.19929660023446658
50	10	2	10	linear	1	10000	1e-4	0.915224358974359	0.9387820512820513	0.023557692307692224	0.48032407407407407	0.7076388888888889	-0.22731481481481486	0.19988276670574442	0.19577960140679954	0.19783118405627198
100	10	10	50	linear	2	10000	0.001	0.8852564102564102	0.9387820512820513	0.05352564102564106	0.4664351851851852	0.7076388888888889	-0.24120370370370375	0.2543962485345838	0.14126611957796015	0.19783118405627198
50	5	2	10	linear	2	10000	1e-4	0.9142628205128205	0.9387820512820513	0.024519230769230793	0.47800925925925924	0.7076388888888889	-0.22962962962962968	0.20808909730363423	0.18522860492379836	0.19665885111371628
50	5	2	10	linear	1	10000	0.001	0.9298076923076923	0.9387820512820513	0.008974358974358942	0.49699074074074073	0.7076388888888889	-0.2106481481481482	0.11957796014067995	0.26260257913247365	0.1910902696365768
50	20	5	50	linear	1	10000	1e-4	0.9282051282051282	0.9387820512820513	0.01057692307692304	0.4937500000000001	0.7076388888888889	-0.21388888888888885	0.13130128956623682	0.24970691676436108	0.19050410316529895
100	5	2	20	sigmoid	2	10000	0.001	0.7900641025641025	0.9387820512820513	0.14871794871794874	0.43703703703703706	0.7076388888888889	-0.27060185185185187	0.32825322391559203	0.05158264947245018	0.1899179366940211
100	5	10	10	linear	1	10000	1e-4	0.9408653846153846	0.9387820512820513	-0.002083333333333326	0.506712962962963	0.7076388888888889	-0.20092592592592595	0.0627198124267292	0.3141852286049238	0.1884525205158265
50	10	10	10	linear	1	10000	1e-4	0.9171474358974359	0.9387820512820513	0.02163461538461542	0.4780092592592593	0.7076388888888889	-0.22962962962962963	0.18874560375146543	0.18757327080890973	0.18815943728018758
50	5	5	50	linear	2	10000	0.001	0.9195512820512821	0.9387820512820513	0.019230769230769162	0.48032407407407407	0.7076388888888889	-0.22731481481481486	0.17995310668229778	0.19577960140679954	0.18786635404454866
100	20	5	50	linear	1	10000	0.001	0.947275641025641	0.9387820512820513	-0.008493589743589713	0.5120370370370371	0.7076388888888889	-0.19560185185185186	0.031652989449003514	0.3429073856975381	0.1872801875732708
100	10	2	50	linear	1	10000	0.001	0.9232371794871795	0.9387820512820513	0.01554487179487174	0.48726851851851855	0.7076388888888889	-0.22037037037037038	0.1570926143024619	0.21629542790152403	0.18669402110199296
100	20	2	50	linear	1	10000	1e-4	0.9318910256410257	0.9387820512820513	0.0068910256410256165	0.49722222222222223	0.7076388888888889	-0.2104166666666667	0.10785463071512309	0.26436107854630714	0.1861078546307151
100	20	2	20	linear	2	10000	1e-4	0.9442307692307692	0.9387820512820513	-0.005448717948717929	0.5085648148148149	0.7076388888888889	-0.19907407407407407	0.04689331770222743	0.324736225087925	0.1858147713950762
50	10	2	50	linear	1	10000	1e-4	0.9365384615384615	0.9387820512820513	0.0022435897435897356	0.5006944444444444	0.7076388888888889	-0.2069444444444445	0.08382180539273154	0.28604923798358733	0.18493552168815944
50	20	5	10	linear	1	10000	0.001	0.927724358974359	0.9387820512820513	0.011057692307692268	0.4916666666666667	0.7076388888888889	-0.21597222222222223	0.13599062133645956	0.23329425556858147	0.1846424384525205
100	10	2	50	linear	2	10000	1e-4	0.9041666666666667	0.9387820512820513	0.0346153846153846	0.4652777777777778	0.7076388888888889	-0.24236111111111114	0.23329425556858147	0.134232121922626	0.18376318874560374
50	5	2	50	linear	2	10000	1e-4	0.9009615384615385	0.9387820512820513	0.0378205128205128	0.46249999999999997	0.7076388888888889	-0.24513888888888896	0.24501758499413834	0.12075029308323564	0.182883939038687
100	10	5	10	sigmoid	2	10000	0.001	0.7899038461538462	0.9387820512820513	0.14887820512820504	0.4289351851851852	0.7076388888888889	-0.27870370370370373	0.32942555685814773	0.035169988276670575	0.18229777256740914
100	5	10	10	linear	2	10000	1e-4	0.9251602564102565	0.9387820512820513	0.013621794871794823	0.487037037037037	0.7076388888888889	-0.22060185185185194	0.14654161781946073	0.21453692848769051	0.18053927315357562
50	5	10	50	linear	1	10000	0.001	0.90625	0.9387820512820513	0.03253205128205128	0.4645833333333334	0.7076388888888889	-0.24305555555555552	0.2309495896834701	0.13012895662368112	0.1805392731535756
50	5	2	20	linear	1	10000	1e-4	0.9011217948717949	0.9387820512820513	0.03766025641025639	0.46134259259259264	0.7076388888888889	-0.2462962962962963	0.24384525205158264	0.11664712778429073	0.18024618991793667
50	20	10	10	linear	2	10000	1e-4	0.9153846153846154	0.9387820512820513	0.023397435897435925	0.4719907407407407	0.7076388888888889	-0.23564814814814822	0.1981242672919109	0.15943728018757328	0.1787807737397421
50	10	5	20	linear	1	10000	0.001	0.9150641025641026	0.9387820512820513	0.023717948717948634	0.46990740740740744	0.7076388888888889	-0.2377314814814815	0.2022274325908558	0.15357561547479484	0.17790152403282533
50	5	10	10	linear	1	10000	0.001	0.930448717948718	0.9387820512820513	0.008333333333333304	0.4923611111111111	0.7076388888888889	-0.21527777777777785	0.11723329425556858	0.23739742086752638	0.17731535756154748
100	10	10	10	linear	1	10000	1e-4	0.9423076923076923	0.9387820512820513	-0.003525641025641013	0.5023148148148149	0.7076388888888889	-0.20532407407407405	0.05744431418522861	0.29601406799531066	0.17672919109026963
100	20	5	50	linear	2	10000	1e-4	0.9150641025641026	0.9387820512820513	0.023717948717948634	0.46875	0.7076388888888889	-0.23888888888888893	0.2022274325908558	0.15064478311840562	0.1764361078546307
50	10	10	20	linear	1	10000	0.001	0.9224358974358975	0.9387820512820513	0.016346153846153788	0.47824074074074074	0.7076388888888889	-0.22939814814814818	0.1623681125439625	0.18933177022274325	0.17584994138335286
50	10	10	10	linear	1	10000	0.001	0.934775641025641	0.9387820512820513	0.004006410256410242	0.4951388888888889	0.7076388888888889	-0.21250000000000002	0.09320046893317702	0.2555685814771395	0.17438452520515826
100	20	5	20	linear	2	10000	1e-4	0.9142628205128205	0.9387820512820513	0.024519230769230793	0.46620370370370373	0.7076388888888889	-0.2414351851851852	0.20808909730363423	0.1395076201641266	0.17379835873388041
100	5	2	50	linear	1	10000	0.001	0.9588141025641026	0.9387820512820513	-0.020032051282051322	0.5099537037037037	0.7076388888888889	-0.19768518518518519	0.011723329425556858	0.33294255568581477	0.17233294255568582
100	5	2	10	linear	1	10000	0.001	0.9288461538461539	0.9387820512820513	0.0099358974358974	0.4877314814814815	0.7076388888888889	-0.21990740740740744	0.1242672919109027	0.21922626025791325	0.17174677608440797
50	5	2	20	linear	2	10000	1e-4	0.9482371794871796	0.9387820512820513	-0.009455128205128283	0.5069444444444444	0.7076388888888889	-0.2006944444444445	0.02579132473622509	0.31535756154747946	0.17057444314185227
50	20	2	50	linear	2	10000	1e-4	0.9249999999999999	0.9387820512820513	0.013782051282051344	0.4798611111111111	0.7076388888888889	-0.2277777777777778	0.1488862837045721	0.19226260257913247	0.17057444314185227
100	20	10	50	linear	2	10000	1e-4	0.9118589743589743	0.9387820512820513	0.02692307692307694	0.4620370370370371	0.7076388888888889	-0.24560185185185185	0.21688159437280188	0.11957796014067995	0.16822977725674093
50	5	5	50	linear	1	10000	0.001	0.9459935897435897	0.9387820512820513	-0.007211538461538436	0.5037037037037037	0.7076388888888889	-0.20393518518518527	0.035169988276670575	0.30011723329425555	0.16764361078546305
100	5	2	10	linear	2	10000	1e-4	0.9073717948717949	0.9387820512820513	0.03141025641025641	0.4585648148148148	0.7076388888888889	-0.24907407407407411	0.22743259085580306	0.10668229777256741	0.16705744431418523
100	10	10	20	linear	1	10000	0.001	0.966025641025641	0.9387820512820513	-0.027243589743589758	0.5094907407407407	0.7076388888888889	-0.19814814814814818	0.0011723329425556857	0.3305978898007034	0.16588511137162956
50	10	10	20	linear	2	10000	1e-4	0.8902243589743589	0.9387820512820513	0.04855769230769236	0.4460648148148148	0.7076388888888889	-0.2615740740740741	0.2532239155920281	0.07620164126611957	0.16471277842907384
100	20	2	50	linear	2	10000	1e-4	0.9285256410256411	0.9387820512820513	0.01025641025641022	0.4805555555555555	0.7076388888888889	-0.22708333333333341	0.12895662368112543	0.19871043376318875	0.1638335287221571
50	20	2	10	linear	2	10000	0.001	0.9200320512820513	0.9387820512820513	0.018749999999999933	0.46874999999999994	0.7076388888888889	-0.23888888888888898	0.17409144196951934	0.1488862837045721	0.16148886283704572
50	10	2	50	linear	2	10000	0.001	0.939423076923077	0.9387820512820513	-6.410256410257498e-4	0.49490740740740746	0.7076388888888889	-0.21273148148148147	0.0668229777256741	0.2543962485345838	0.16060961313012895
100	10	5	20	linear	2	10000	0.001	0.9435897435897436	0.9387820512820513	-0.004807692307692291	0.49722222222222223	0.7076388888888889	-0.2104166666666667	0.05158264947245018	0.26436107854630714	0.15797186400937865
50	10	2	20	linear	1	10000	1e-4	0.9241987179487179	0.9387820512820513	0.014583333333333393	0.47222222222222227	0.7076388888888889	-0.23541666666666666	0.15357561547479484	0.16178194607268465	0.15767878077373976
50	20	10	10	linear	1	10000	0.001	0.9161858974358974	0.9387820512820513	0.022596153846153877	0.4618055555555556	0.7076388888888889	-0.24583333333333335	0.19343493552168817	0.11840562719812427	0.1559202813599062
50	5	5	10	linear	1	10000	0.001	0.9176282051282052	0.9387820512820513	0.02115384615384608	0.4625	0.7076388888888889	-0.2451388888888889	0.18640093786635403	0.12250879249706917	0.1544548651817116
100	5	2	20	linear	2	10000	0.001	0.9440705128205129	0.9387820512820513	-0.005288461538461631	0.4962962962962963	0.7076388888888889	-0.21134259259259264	0.04806565064478312	0.2596717467760844	0.15386869871043377
50	5	5	10	linear	2	10000	0.001	0.934775641025641	0.9387820512820513	0.004006410256410242	0.48680555555555555	0.7076388888888889	-0.22083333333333338	0.09320046893317702	0.21336459554513482	0.15328253223915592
100	10	5	10	linear	1	10000	1e-4	0.926923076923077	0.9387820512820513	0.011858974358974317	0.47476851851851853	0.7076388888888889	-0.2328703703703704	0.1395076201641266	0.16705744431418523	0.15328253223915592
100	5	5	10	linear	2	10000	0.001	0.9230769230769231	0.9387820512820513	0.01570512820512815	0.46828703703703706	0.7076388888888889	-0.23935185185185187	0.15826494724501758	0.1477139507620164	0.152989449003517
100	10	2	10	linear	1	10000	1e-4	0.9461538461538461	0.9387820512820513	-0.007371794871794846	0.4979166666666667	0.7076388888888889	-0.20972222222222225	0.03341148886283705	0.2719812426729191	0.1526963657678781
50	5	5	50	linear	2	10000	1e-4	0.9139423076923077	0.9387820512820513	0.024839743589743613	0.4518518518518519	0.7076388888888889	-0.25578703703703703	0.21101992966002345	0.08558030480656506	0.14830011723329425
100	10	5	10	linear	2	10000	0.001	0.9524038461538462	0.9387820512820513	-0.013621794871794934	0.4986111111111111	0.7076388888888889	-0.2090277777777778	0.01992966002344666	0.27667057444314186	0.14830011723329425
50	5	5	20	linear	2	10000	1e-4	0.9416666666666667	0.9387820512820513	-0.0028846153846153744	0.49212962962962964	0.7076388888888889	-0.2155092592592593	0.05861664712778429	0.23563892145369286	0.14712778429073858
100	5	5	10	linear	1	10000	0.001	0.9394230769230769	0.9387820512820513	-6.410256410256387e-4	0.48865740740740743	0.7076388888888889	-0.2189814814814815	0.06799531066822978	0.22332942555685814	0.14566236811254396
100	10	10	50	linear	1	10000	1e-4	0.9612179487179487	0.9387820512820513	-0.022435897435897467	0.5002314814814814	0.7076388888888889	-0.20740740740740748	0.005861664712778429	0.283704572098476	0.14478311840562721
50	10	5	50	linear	2	10000	0.001	0.9004807692307691	0.9387820512820513	0.03830128205128214	0.4324074074074074	0.7076388888888889	-0.2752314814814815	0.246189917936694	0.04337631887456037	0.1447831184056272
50	20	2	50	linear	2	10000	0.001	0.9376602564102564	0.9387820512820513	0.0011217948717948678	0.48611111111111116	0.7076388888888889	-0.22152777777777777	0.07561547479484174	0.21101992966002345	0.1433177022274326
100	10	5	10	linear	1	10000	0.001	0.9286858974358975	0.9387820512820513	0.01009615384615381	0.4717592592592593	0.7076388888888889	-0.2358796296296296	0.1271981242672919	0.15826494724501758	0.14273153575615474
50	20	5	10	linear	2	10000	1e-4	0.944871794871795	0.9387820512820513	-0.006089743589743679	0.493287037037037	0.7076388888888889	-0.2143518518518519	0.041617819460726846	0.24267291910902697	0.14214536928487692
100	10	10	10	linear	2	10000	1e-4	0.9193910256410257	0.9387820512820513	0.019391025641025572	0.4550925925925926	0.7076388888888889	-0.2525462962962963	0.1817116060961313	0.0984759671746776	0.14009378663540445
50	5	10	50	linear	2	10000	1e-4	0.9310897435897436	0.9387820512820513	0.007692307692307665	0.4724537037037037	0.7076388888888889	-0.23518518518518522	0.11313012895662368	0.16295427901524032	0.138042203985932
100	10	10	10	linear	1	10000	0.001	0.9195512820512821	0.9387820512820513	0.019230769230769162	0.4534722222222222	0.7076388888888889	-0.2541666666666667	0.17995310668229778	0.0955451348182884	0.13774912075029308
100	20	2	50	linear	1	10000	0.001	0.9431089743589743	0.9387820512820513	-0.0043269230769230616	0.487962962962963	0.7076388888888889	-0.21967592592592594	0.05451348182883939	0.22098475967174677	0.13774912075029308
100	20	2	20	linear	1	10000	0.001	0.9475961538461538	0.9387820512820513	-0.008814102564102533	0.4925925925925926	0.7076388888888889	-0.21504629629629635	0.03048065650644783	0.23974208675263775	0.1351113716295428
50	10	5	20	linear	2	10000	0.001	0.9355769230769231	0.9387820512820513	0.0032051282051281937	0.4775462962962963	0.7076388888888889	-0.23009259259259263	0.09026963657678781	0.17936694021101993	0.13481828839390386
100	20	10	20	linear	2	10000	1e-4	0.9149038461538462	0.9387820512820513	0.023878205128205043	0.4425925925925926	0.7076388888888889	-0.26504629629629634	0.205158264947245	0.06447831184056271	0.13481828839390386
50	10	2	20	linear	1	10000	0.001	0.9141025641025641	0.9387820512820513	0.024679487179487203	0.4398148148148148	0.7076388888888889	-0.2678240740740741	0.20984759671746775	0.05861664712778429	0.134232121922626
100	20	5	50	linear	2	10000	0.001	0.9440705128205128	0.9387820512820513	-0.00528846153846152	0.48726851851851855	0.7076388888888889	-0.22037037037037038	0.049824150058616644	0.21629542790152403	0.13305978898007034
50	10	10	50	linear	2	10000	0.001	0.9158653846153846	0.9387820512820513	0.022916666666666696	0.4439814814814814	0.7076388888888889	-0.2636574074074075	0.1951934349355217	0.06799531066822978	0.13159437280187575
100	20	10	50	linear	1	10000	0.001	0.938301282051282	0.9387820512820513	4.8076923076922906e-4	0.47939814814814813	0.7076388888888889	-0.2282407407407408	0.07209847596717468	0.1910902696365768	0.13159437280187575
50	10	5	20	linear	1	10000	1e-4	0.9500000000000001	0.9387820512820513	-0.011217948717948789	0.49189814814814814	0.7076388888888889	-0.2157407407407408	0.0246189917936694	0.23446658851113716	0.12954279015240328
50	10	5	20	linear	2	10000	1e-4	0.9258012820512821	0.9387820512820513	0.012980769230769185	0.45787037037037037	0.7076388888888889	-0.24976851851851856	0.14536928487690504	0.10375146541617819	0.12456037514654161
100	20	2	10	linear	2	10000	1e-4	0.930448717948718	0.9387820512820513	0.008333333333333304	0.46458333333333335	0.7076388888888889	-0.24305555555555558	0.11723329425556858	0.12778429073856976	0.12250879249706917
100	20	10	20	linear	1	10000	0.001	0.945673076923077	0.9387820512820513	-0.0068910256410257276	0.4805555555555555	0.7076388888888889	-0.22708333333333341	0.038100820633059786	0.19871043376318875	0.11840562719812427
100	10	5	20	linear	1	10000	1e-4	0.9633012820512821	0.9387820512820513	-0.024519230769230793	0.49074074074074076	0.7076388888888889	-0.21689814814814817	0.004689331770222743	0.2309495896834701	0.11781946072684642
50	5	2	10	linear	1	10000	1e-4	0.9381410256410256	0.9387820512820513	6.410256410256387e-4	0.4722222222222222	0.7076388888888889	-0.23541666666666672	0.0738569753810082	0.16060961313012895	0.11723329425556858
100	10	2	50	linear	2	10000	0.001	0.9144230769230769	0.9387820512820513	0.024358974358974383	0.42268518518518516	0.7076388888888889	-0.28495370370370376	0.2063305978898007	0.027549824150058615	0.11694021101992966
50	20	5	50	linear	2	10000	1e-4	0.9198717948717949	0.9387820512820513	0.018910256410256343	0.4386574074074074	0.7076388888888889	-0.26898148148148154	0.17702227432590856	0.053927315357561546	0.11547479484173505
100	5	5	50	linear	1	10000	0.001	0.9608974358974359	0.9387820512820513	-0.022115384615384648	0.487962962962963	0.7076388888888889	-0.21967592592592594	0.007033997655334115	0.22098475967174677	0.11400937866354044
100	5	10	10	linear	2	10000	0.001	0.9262820512820513	0.9387820512820513	0.012499999999999956	0.4511574074074074	0.7076388888888889	-0.25648148148148153	0.14361078546307152	0.08382180539273154	0.11371629542790153
100	10	10	20	linear	2	10000	0.001	0.9283653846153846	0.9387820512820513	0.01041666666666663	0.4534722222222222	0.7076388888888889	-0.2541666666666667	0.13012895662368112	0.0955451348182884	0.11283704572098477
