minibatch_size	ds_layers	ae_layers	code_size	scaling	loss_weight	minibatch_iterations	learning_rate	dataset	algorithm	iteration	column	value
50	5	2	50	sigmoid	2.0	1000	0.001	50_5_2_50_sigmoid_2.0_1000_0.001.tsv	k-nearest Neighbors	1	Class	0.4527777777777778
50	5	2	50	sigmoid	2.0	1000	0.001	50_5_2_50_sigmoid_2.0_1000_0.001.tsv	k-nearest Neighbors	2	Batch	0.5307692307692308
50	5	2	50	sigmoid	2.0	1000	0.001	50_5_2_50_sigmoid_2.0_1000_0.001.tsv	k-nearest Neighbors	2	Class	0.44166666666666665
50	5	5	10	linear	1.0	10000	0.0001	50_5_5_10_linear_1.0_10000_0.0001.tsv	Random Forests	1	Class	0.47638888888888886
50	5	5	10	linear	1.0	10000	0.0001	50_5_5_10_linear_1.0_10000_0.0001.tsv	Random Forests	2	Batch	0.9923076923076923
50	5	5	10	linear	1.0	10000	0.0001	50_5_5_10_linear_1.0_10000_0.0001.tsv	Random Forests	2	Class	0.36666666666666664
50	5	5	10	linear	1.0	10000	0.0001	50_5_5_10_linear_1.0_10000_0.0001.tsv	Support Vector Machines	1	Batch	0.8307692307692308
50	5	5	10	linear	1.0	10000	0.0001	50_5_5_10_linear_1.0_10000_0.0001.tsv	Support Vector Machines	1	Class	0.475
50	5	5	10	linear	1.0	10000	0.0001	50_5_5_10_linear_1.0_10000_0.0001.tsv	Support Vector Machines	2	Batch	0.9923076923076923
50	5	5	10	linear	1.0	10000	0.0001	50_5_5_10_linear_1.0_10000_0.0001.tsv	Support Vector Machines	2	Class	0.4194444444444444
50	5	5	10	linear	1.0	10000	0.0001	50_5_5_10_linear_1.0_10000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.7423076923076923
50	5	5	10	linear	1.0	10000	0.0001	50_5_5_10_linear_1.0_10000_0.0001.tsv	k-nearest Neighbors	1	Class	0.5013888888888889
50	5	5	10	linear	1.0	10000	0.0001	50_5_5_10_linear_1.0_10000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.9903846153846153
50	5	5	10	linear	1.0	10000	0.0001	50_5_5_10_linear_1.0_10000_0.0001.tsv	k-nearest Neighbors	2	Class	0.3361111111111111
50	5	5	10	linear	1.0	10000	0.001	50_5_5_10_linear_1.0_10000_0.001.tsv	Random Forests	1	Class	0.43750000000000006
50	5	5	10	linear	1.0	10000	0.001	50_5_5_10_linear_1.0_10000_0.001.tsv	Random Forests	2	Batch	1.0
50	5	5	10	linear	1.0	10000	0.001	50_5_5_10_linear_1.0_10000_0.001.tsv	Random Forests	2	Class	0.6055555555555555
50	5	5	10	linear	1.0	10000	0.001	50_5_5_10_linear_1.0_10000_0.001.tsv	Support Vector Machines	1	Batch	0.7807692307692308
50	5	5	10	linear	1.0	10000	0.001	50_5_5_10_linear_1.0_10000_0.001.tsv	Support Vector Machines	1	Class	0.43611111111111106
50	5	5	10	linear	1.0	10000	0.001	50_5_5_10_linear_1.0_10000_0.001.tsv	Support Vector Machines	2	Batch	0.9923076923076923
50	5	5	10	linear	1.0	10000	0.001	50_5_5_10_linear_1.0_10000_0.001.tsv	Support Vector Machines	2	Class	0.4388888888888889
50	5	5	10	linear	1.0	10000	0.001	50_5_5_10_linear_1.0_10000_0.001.tsv	k-nearest Neighbors	1	Batch	0.7365384615384616
50	5	5	10	linear	1.0	10000	0.001	50_5_5_10_linear_1.0_10000_0.001.tsv	k-nearest Neighbors	1	Class	0.44583333333333336
50	5	5	10	linear	1.0	10000	0.001	50_5_5_10_linear_1.0_10000_0.001.tsv	k-nearest Neighbors	2	Batch	0.9961538461538462
50	5	5	10	linear	1.0	10000	0.001	50_5_5_10_linear_1.0_10000_0.001.tsv	k-nearest Neighbors	2	Class	0.41111111111111115
50	5	5	10	linear	1.0	1000	0.0001	50_5_5_10_linear_1.0_1000_0.0001.tsv	Random Forests	1	Class	0.6097222222222222
50	5	5	10	linear	1.0	1000	0.0001	50_5_5_10_linear_1.0_1000_0.0001.tsv	Random Forests	2	Batch	0.614423076923077
50	5	5	10	linear	1.0	1000	0.0001	50_5_5_10_linear_1.0_1000_0.0001.tsv	Random Forests	2	Class	0.5208333333333334
50	5	5	10	linear	1.0	1000	0.0001	50_5_5_10_linear_1.0_1000_0.0001.tsv	Support Vector Machines	1	Batch	0.7730769230769231
50	5	5	10	linear	1.0	1000	0.0001	50_5_5_10_linear_1.0_1000_0.0001.tsv	Support Vector Machines	1	Class	0.7472222222222222
50	5	5	10	linear	1.0	1000	0.0001	50_5_5_10_linear_1.0_1000_0.0001.tsv	Support Vector Machines	2	Batch	0.6307692307692307
50	5	5	10	linear	1.0	1000	0.0001	50_5_5_10_linear_1.0_1000_0.0001.tsv	Support Vector Machines	2	Class	0.5666666666666667
50	5	5	10	linear	1.0	1000	0.0001	50_5_5_10_linear_1.0_1000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.7259615384615384
50	5	5	10	linear	1.0	1000	0.0001	50_5_5_10_linear_1.0_1000_0.0001.tsv	k-nearest Neighbors	1	Class	0.7138888888888888
50	5	5	10	linear	1.0	1000	0.0001	50_5_5_10_linear_1.0_1000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.6394230769230769
50	5	5	10	linear	1.0	1000	0.0001	50_5_5_10_linear_1.0_1000_0.0001.tsv	k-nearest Neighbors	2	Class	0.4819444444444444
50	5	5	10	linear	1.0	1000	0.001	50_5_5_10_linear_1.0_1000_0.001.tsv	Random Forests	1	Class	0.8347222222222223
50	5	5	10	linear	1.0	1000	0.001	50_5_5_10_linear_1.0_1000_0.001.tsv	Random Forests	2	Batch	0.8605769230769231
50	5	5	10	linear	1.0	1000	0.001	50_5_5_10_linear_1.0_1000_0.001.tsv	Random Forests	2	Class	0.7333333333333334
50	5	5	10	linear	1.0	1000	0.001	50_5_5_10_linear_1.0_1000_0.001.tsv	Support Vector Machines	1	Batch	0.701923076923077
50	5	5	10	linear	1.0	1000	0.001	50_5_5_10_linear_1.0_1000_0.001.tsv	Support Vector Machines	1	Class	0.7638888888888888
50	5	5	10	linear	1.0	1000	0.001	50_5_5_10_linear_1.0_1000_0.001.tsv	Support Vector Machines	2	Batch	0.8961538461538462
50	5	5	10	linear	1.0	1000	0.001	50_5_5_10_linear_1.0_1000_0.001.tsv	Support Vector Machines	2	Class	0.8138888888888889
50	5	5	10	linear	1.0	1000	0.001	50_5_5_10_linear_1.0_1000_0.001.tsv	k-nearest Neighbors	1	Batch	0.7374999999999999
50	5	5	10	linear	1.0	1000	0.001	50_5_5_10_linear_1.0_1000_0.001.tsv	k-nearest Neighbors	1	Class	0.7347222222222223
50	5	5	10	linear	1.0	1000	0.001	50_5_5_10_linear_1.0_1000_0.001.tsv	k-nearest Neighbors	2	Batch	0.951923076923077
50	5	5	10	linear	1.0	1000	0.001	50_5_5_10_linear_1.0_1000_0.001.tsv	k-nearest Neighbors	2	Class	0.7083333333333334
50	5	5	10	linear	2.0	10000	0.0001	50_5_5_10_linear_2.0_10000_0.0001.tsv	Random Forests	1	Class	0.4388888888888889
50	5	5	10	linear	2.0	10000	0.0001	50_5_5_10_linear_2.0_10000_0.0001.tsv	Random Forests	2	Batch	1.0
50	5	5	10	linear	2.0	10000	0.0001	50_5_5_10_linear_2.0_10000_0.0001.tsv	Random Forests	2	Class	0.6
50	5	5	10	linear	2.0	10000	0.0001	50_5_5_10_linear_2.0_10000_0.0001.tsv	Support Vector Machines	1	Batch	0.773076923076923
50	5	5	10	linear	2.0	10000	0.0001	50_5_5_10_linear_2.0_10000_0.0001.tsv	Support Vector Machines	1	Class	0.5083333333333333
50	5	5	10	linear	2.0	10000	0.0001	50_5_5_10_linear_2.0_10000_0.0001.tsv	Support Vector Machines	2	Batch	0.9961538461538462
50	5	5	10	linear	2.0	10000	0.0001	50_5_5_10_linear_2.0_10000_0.0001.tsv	Support Vector Machines	2	Class	0.6083333333333333
50	5	5	10	linear	2.0	10000	0.0001	50_5_5_10_linear_2.0_10000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.7259615384615385
50	5	5	10	linear	2.0	10000	0.0001	50_5_5_10_linear_2.0_10000_0.0001.tsv	k-nearest Neighbors	1	Class	0.37083333333333335
50	5	5	10	linear	2.0	10000	0.0001	50_5_5_10_linear_2.0_10000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.9750000000000001
50	5	5	10	linear	2.0	10000	0.0001	50_5_5_10_linear_2.0_10000_0.0001.tsv	k-nearest Neighbors	2	Class	0.4625
50	5	5	10	linear	2.0	10000	0.001	50_5_5_10_linear_2.0_10000_0.001.tsv	Random Forests	1	Class	0.5499999999999999
50	5	5	10	linear	2.0	10000	0.001	50_5_5_10_linear_2.0_10000_0.001.tsv	Random Forests	2	Batch	1.0
50	5	5	10	linear	2.0	10000	0.001	50_5_5_10_linear_2.0_10000_0.001.tsv	Random Forests	2	Class	0.65
50	5	5	10	linear	2.0	10000	0.001	50_5_5_10_linear_2.0_10000_0.001.tsv	Support Vector Machines	1	Batch	0.8153846153846154
50	5	5	10	linear	2.0	10000	0.001	50_5_5_10_linear_2.0_10000_0.001.tsv	Support Vector Machines	1	Class	0.46944444444444444
50	5	5	10	linear	2.0	10000	0.001	50_5_5_10_linear_2.0_10000_0.001.tsv	Support Vector Machines	2	Batch	0.9980769230769231
50	5	5	10	linear	2.0	10000	0.001	50_5_5_10_linear_2.0_10000_0.001.tsv	Support Vector Machines	2	Class	0.40555555555555556
50	5	5	10	linear	2.0	10000	0.001	50_5_5_10_linear_2.0_10000_0.001.tsv	k-nearest Neighbors	1	Batch	0.8048076923076923
50	5	5	10	linear	2.0	10000	0.001	50_5_5_10_linear_2.0_10000_0.001.tsv	k-nearest Neighbors	1	Class	0.3361111111111111
50	5	5	10	linear	2.0	10000	0.001	50_5_5_10_linear_2.0_10000_0.001.tsv	k-nearest Neighbors	2	Batch	0.9903846153846154
50	5	5	10	linear	2.0	10000	0.001	50_5_5_10_linear_2.0_10000_0.001.tsv	k-nearest Neighbors	2	Class	0.5097222222222222
50	5	5	10	linear	2.0	1000	0.0001	50_5_5_10_linear_2.0_1000_0.0001.tsv	Random Forests	1	Class	0.7972222222222223
50	5	5	10	linear	2.0	1000	0.0001	50_5_5_10_linear_2.0_1000_0.0001.tsv	Random Forests	2	Batch	0.8846153846153846
50	5	5	10	linear	2.0	1000	0.0001	50_5_5_10_linear_2.0_1000_0.0001.tsv	Random Forests	2	Class	0.6888888888888889
50	5	5	10	linear	2.0	1000	0.0001	50_5_5_10_linear_2.0_1000_0.0001.tsv	Support Vector Machines	1	Batch	0.6769230769230768
50	5	5	10	linear	2.0	1000	0.0001	50_5_5_10_linear_2.0_1000_0.0001.tsv	Support Vector Machines	1	Class	0.7694444444444444
50	5	5	10	linear	2.0	1000	0.0001	50_5_5_10_linear_2.0_1000_0.0001.tsv	Support Vector Machines	2	Batch	0.8653846153846154
50	5	5	10	linear	2.0	1000	0.0001	50_5_5_10_linear_2.0_1000_0.0001.tsv	Support Vector Machines	2	Class	0.625
50	5	5	10	linear	2.0	1000	0.0001	50_5_5_10_linear_2.0_1000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.6288461538461538
50	5	5	10	linear	2.0	1000	0.0001	50_5_5_10_linear_2.0_1000_0.0001.tsv	k-nearest Neighbors	1	Class	0.8277777777777777
50	5	5	10	linear	2.0	1000	0.0001	50_5_5_10_linear_2.0_1000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.7105769230769231
50	5	5	10	linear	2.0	1000	0.0001	50_5_5_10_linear_2.0_1000_0.0001.tsv	k-nearest Neighbors	2	Class	0.4805555555555555
50	5	5	10	linear	2.0	1000	0.001	50_5_5_10_linear_2.0_1000_0.001.tsv	Random Forests	1	Class	0.8083333333333333
50	5	5	10	linear	2.0	1000	0.001	50_5_5_10_linear_2.0_1000_0.001.tsv	Random Forests	2	Batch	0.685576923076923
50	5	5	10	linear	2.0	1000	0.001	50_5_5_10_linear_2.0_1000_0.001.tsv	Random Forests	2	Class	0.8319444444444445
50	5	5	10	linear	2.0	1000	0.001	50_5_5_10_linear_2.0_1000_0.001.tsv	Support Vector Machines	1	Batch	0.7442307692307693
50	5	5	10	linear	2.0	1000	0.001	50_5_5_10_linear_2.0_1000_0.001.tsv	Support Vector Machines	1	Class	0.7638888888888888
50	5	5	10	linear	2.0	1000	0.001	50_5_5_10_linear_2.0_1000_0.001.tsv	Support Vector Machines	2	Batch	0.7730769230769231
50	5	5	10	linear	2.0	1000	0.001	50_5_5_10_linear_2.0_1000_0.001.tsv	Support Vector Machines	2	Class	0.8361111111111111
50	5	5	10	linear	2.0	1000	0.001	50_5_5_10_linear_2.0_1000_0.001.tsv	k-nearest Neighbors	1	Batch	0.8009615384615384
50	5	5	10	linear	2.0	1000	0.001	50_5_5_10_linear_2.0_1000_0.001.tsv	k-nearest Neighbors	1	Class	0.8555555555555556
50	5	5	10	linear	2.0	1000	0.001	50_5_5_10_linear_2.0_1000_0.001.tsv	k-nearest Neighbors	2	Batch	0.7903846153846154
50	5	5	10	linear	2.0	1000	0.001	50_5_5_10_linear_2.0_1000_0.001.tsv	k-nearest Neighbors	2	Class	0.7694444444444444
50	5	5	10	sigmoid	1.0	10000	0.0001	50_5_5_10_sigmoid_1.0_10000_0.0001.tsv	Random Forests	1	Class	0.6930555555555555
50	5	5	10	sigmoid	1.0	10000	0.0001	50_5_5_10_sigmoid_1.0_10000_0.0001.tsv	Random Forests	2	Batch	0.6961538461538461
50	5	5	10	sigmoid	1.0	10000	0.0001	50_5_5_10_sigmoid_1.0_10000_0.0001.tsv	Random Forests	2	Class	0.6944444444444444
50	5	5	10	sigmoid	1.0	10000	0.0001	50_5_5_10_sigmoid_1.0_10000_0.0001.tsv	Support Vector Machines	1	Batch	0.7615384615384615
50	5	5	10	sigmoid	1.0	10000	0.0001	50_5_5_10_sigmoid_1.0_10000_0.0001.tsv	Support Vector Machines	1	Class	0.6944444444444444
50	5	5	10	sigmoid	1.0	10000	0.0001	50_5_5_10_sigmoid_1.0_10000_0.0001.tsv	Support Vector Machines	2	Batch	0.7115384615384616
50	5	5	10	sigmoid	1.0	10000	0.0001	50_5_5_10_sigmoid_1.0_10000_0.0001.tsv	Support Vector Machines	2	Class	0.7138888888888889
50	5	5	10	sigmoid	1.0	10000	0.0001	50_5_5_10_sigmoid_1.0_10000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.6971153846153846
50	5	5	10	sigmoid	1.0	10000	0.0001	50_5_5_10_sigmoid_1.0_10000_0.0001.tsv	k-nearest Neighbors	1	Class	0.7902777777777777
50	5	5	10	sigmoid	1.0	10000	0.0001	50_5_5_10_sigmoid_1.0_10000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.6576923076923077
50	5	5	10	sigmoid	1.0	10000	0.0001	50_5_5_10_sigmoid_1.0_10000_0.0001.tsv	k-nearest Neighbors	2	Class	0.6125
50	5	5	10	sigmoid	1.0	10000	0.001	50_5_5_10_sigmoid_1.0_10000_0.001.tsv	Random Forests	1	Class	0.6138888888888888
50	5	5	10	sigmoid	1.0	10000	0.001	50_5_5_10_sigmoid_1.0_10000_0.001.tsv	Random Forests	2	Batch	0.8778846153846154
50	5	5	10	sigmoid	1.0	10000	0.001	50_5_5_10_sigmoid_1.0_10000_0.001.tsv	Random Forests	2	Class	0.4527777777777777
50	5	5	10	sigmoid	1.0	10000	0.001	50_5_5_10_sigmoid_1.0_10000_0.001.tsv	Support Vector Machines	1	Batch	0.7961538461538462
50	5	5	10	sigmoid	1.0	10000	0.001	50_5_5_10_sigmoid_1.0_10000_0.001.tsv	Support Vector Machines	1	Class	0.6083333333333334
50	5	5	10	sigmoid	1.0	10000	0.001	50_5_5_10_sigmoid_1.0_10000_0.001.tsv	Support Vector Machines	2	Batch	0.8673076923076923
50	5	5	10	sigmoid	1.0	10000	0.001	50_5_5_10_sigmoid_1.0_10000_0.001.tsv	Support Vector Machines	2	Class	0.5166666666666666
50	5	5	10	sigmoid	1.0	10000	0.001	50_5_5_10_sigmoid_1.0_10000_0.001.tsv	k-nearest Neighbors	1	Batch	0.7240384615384614
50	5	5	10	sigmoid	1.0	10000	0.001	50_5_5_10_sigmoid_1.0_10000_0.001.tsv	k-nearest Neighbors	1	Class	0.5944444444444443
50	5	5	10	sigmoid	1.0	10000	0.001	50_5_5_10_sigmoid_1.0_10000_0.001.tsv	k-nearest Neighbors	2	Batch	0.8269230769230769
50	5	5	10	sigmoid	1.0	10000	0.001	50_5_5_10_sigmoid_1.0_10000_0.001.tsv	k-nearest Neighbors	2	Class	0.55
50	5	5	10	sigmoid	1.0	1000	0.0001	50_5_5_10_sigmoid_1.0_1000_0.0001.tsv	Random Forests	1	Class	0.5875
50	5	5	10	sigmoid	1.0	1000	0.0001	50_5_5_10_sigmoid_1.0_1000_0.0001.tsv	Random Forests	2	Batch	0.5903846153846154
50	5	5	10	sigmoid	1.0	1000	0.0001	50_5_5_10_sigmoid_1.0_1000_0.0001.tsv	Random Forests	2	Class	0.4638888888888889
50	5	5	10	sigmoid	1.0	1000	0.0001	50_5_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	1	Batch	0.49423076923076925
50	5	5	10	sigmoid	1.0	1000	0.0001	50_5_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	1	Class	0.625
50	5	5	10	sigmoid	1.0	1000	0.0001	50_5_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	2	Batch	0.573076923076923
50	5	5	10	sigmoid	1.0	1000	0.0001	50_5_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	2	Class	0.3583333333333334
50	5	5	10	sigmoid	1.0	1000	0.0001	50_5_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.47596153846153844
50	5	5	10	sigmoid	1.0	1000	0.0001	50_5_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	1	Class	0.525
50	5	5	10	sigmoid	1.0	1000	0.0001	50_5_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.5990384615384615
50	5	5	10	sigmoid	1.0	1000	0.0001	50_5_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	2	Class	0.40555555555555556
50	5	5	10	sigmoid	1.0	1000	0.001	50_5_5_10_sigmoid_1.0_1000_0.001.tsv	Random Forests	1	Class	0.5513888888888888
50	5	5	10	sigmoid	1.0	1000	0.001	50_5_5_10_sigmoid_1.0_1000_0.001.tsv	Random Forests	2	Batch	0.6932692307692309
50	5	5	10	sigmoid	1.0	1000	0.001	50_5_5_10_sigmoid_1.0_1000_0.001.tsv	Random Forests	2	Class	0.5916666666666667
50	5	5	10	sigmoid	1.0	1000	0.001	50_5_5_10_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	1	Batch	0.5807692307692307
50	5	5	10	sigmoid	1.0	1000	0.001	50_5_5_10_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	1	Class	0.6333333333333333
50	5	5	10	sigmoid	1.0	1000	0.001	50_5_5_10_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	2	Batch	0.7480769230769231
50	5	5	10	sigmoid	1.0	1000	0.001	50_5_5_10_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	2	Class	0.5888888888888889
50	5	5	10	sigmoid	1.0	1000	0.001	50_5_5_10_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	1	Batch	0.48846153846153845
50	5	5	10	sigmoid	1.0	1000	0.001	50_5_5_10_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	1	Class	0.5916666666666667
50	5	5	10	sigmoid	1.0	1000	0.001	50_5_5_10_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	2	Batch	0.6884615384615385
50	5	5	10	sigmoid	1.0	1000	0.001	50_5_5_10_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	2	Class	0.37638888888888883
50	5	5	10	sigmoid	2.0	10000	0.0001	50_5_5_10_sigmoid_2.0_10000_0.0001.tsv	Random Forests	1	Class	0.8569444444444445
50	5	5	10	sigmoid	2.0	10000	0.0001	50_5_5_10_sigmoid_2.0_10000_0.0001.tsv	Random Forests	2	Batch	0.7826923076923076
50	5	5	10	sigmoid	2.0	10000	0.0001	50_5_5_10_sigmoid_2.0_10000_0.0001.tsv	Random Forests	2	Class	0.6527777777777778
50	5	5	10	sigmoid	2.0	10000	0.0001	50_5_5_10_sigmoid_2.0_10000_0.0001.tsv	Support Vector Machines	1	Batch	0.6942307692307692
50	5	5	10	sigmoid	2.0	10000	0.0001	50_5_5_10_sigmoid_2.0_10000_0.0001.tsv	Support Vector Machines	1	Class	0.861111111111111
50	5	5	10	sigmoid	2.0	10000	0.0001	50_5_5_10_sigmoid_2.0_10000_0.0001.tsv	Support Vector Machines	2	Batch	0.7711538461538462
50	5	5	10	sigmoid	2.0	10000	0.0001	50_5_5_10_sigmoid_2.0_10000_0.0001.tsv	Support Vector Machines	2	Class	0.7333333333333334
50	5	5	10	sigmoid	2.0	10000	0.0001	50_5_5_10_sigmoid_2.0_10000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.7211538461538463
50	5	5	10	sigmoid	2.0	10000	0.0001	50_5_5_10_sigmoid_2.0_10000_0.0001.tsv	k-nearest Neighbors	1	Class	0.8791666666666667
50	5	5	10	sigmoid	2.0	10000	0.0001	50_5_5_10_sigmoid_2.0_10000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.7701923076923076
50	5	5	10	sigmoid	2.0	10000	0.0001	50_5_5_10_sigmoid_2.0_10000_0.0001.tsv	k-nearest Neighbors	2	Class	0.6222222222222222
50	5	5	10	sigmoid	2.0	10000	0.001	50_5_5_10_sigmoid_2.0_10000_0.001.tsv	Random Forests	1	Class	0.6097222222222223
50	5	5	10	sigmoid	2.0	10000	0.001	50_5_5_10_sigmoid_2.0_10000_0.001.tsv	Random Forests	2	Batch	0.6826923076923077
50	5	5	10	sigmoid	2.0	10000	0.001	50_5_5_10_sigmoid_2.0_10000_0.001.tsv	Random Forests	2	Class	0.5930555555555556
50	5	5	10	sigmoid	2.0	10000	0.001	50_5_5_10_sigmoid_2.0_10000_0.001.tsv	Support Vector Machines	1	Batch	0.7307692307692307
50	5	5	10	sigmoid	2.0	10000	0.001	50_5_5_10_sigmoid_2.0_10000_0.001.tsv	Support Vector Machines	1	Class	0.7222222222222223
50	5	5	10	sigmoid	2.0	10000	0.001	50_5_5_10_sigmoid_2.0_10000_0.001.tsv	Support Vector Machines	2	Batch	0.6788461538461539
50	5	5	10	sigmoid	2.0	10000	0.001	50_5_5_10_sigmoid_2.0_10000_0.001.tsv	Support Vector Machines	2	Class	0.6194444444444445
50	5	5	10	sigmoid	2.0	10000	0.001	50_5_5_10_sigmoid_2.0_10000_0.001.tsv	k-nearest Neighbors	1	Batch	0.7711538461538461
50	5	5	10	sigmoid	2.0	10000	0.001	50_5_5_10_sigmoid_2.0_10000_0.001.tsv	k-nearest Neighbors	1	Class	0.5750000000000001
50	5	5	10	sigmoid	2.0	10000	0.001	50_5_5_10_sigmoid_2.0_10000_0.001.tsv	k-nearest Neighbors	2	Batch	0.7096153846153846
50	5	5	10	sigmoid	2.0	10000	0.001	50_5_5_10_sigmoid_2.0_10000_0.001.tsv	k-nearest Neighbors	2	Class	0.625
50	5	5	10	sigmoid	2.0	1000	0.0001	50_5_5_10_sigmoid_2.0_1000_0.0001.tsv	Random Forests	1	Class	0.42638888888888893
50	5	5	10	sigmoid	2.0	1000	0.0001	50_5_5_10_sigmoid_2.0_1000_0.0001.tsv	Random Forests	2	Batch	0.6423076923076924
50	5	5	10	sigmoid	2.0	1000	0.0001	50_5_5_10_sigmoid_2.0_1000_0.0001.tsv	Random Forests	2	Class	0.40555555555555556
50	5	5	10	sigmoid	2.0	1000	0.0001	50_5_5_10_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	1	Batch	0.5134615384615384
50	5	5	10	sigmoid	2.0	1000	0.0001	50_5_5_10_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	1	Class	0.4
50	5	5	10	sigmoid	2.0	1000	0.0001	50_5_5_10_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	2	Batch	0.6692307692307693
50	5	5	10	sigmoid	2.0	1000	0.0001	50_5_5_10_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	2	Class	0.3583333333333334
50	5	5	10	sigmoid	2.0	1000	0.0001	50_5_5_10_sigmoid_2.0_1000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.4153846153846154
50	5	5	10	sigmoid	2.0	1000	0.0001	50_5_5_10_sigmoid_2.0_1000_0.0001.tsv	k-nearest Neighbors	1	Class	0.425
50	5	5	10	sigmoid	2.0	1000	0.0001	50_5_5_10_sigmoid_2.0_1000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.6865384615384615
50	5	5	10	sigmoid	2.0	1000	0.0001	50_5_5_10_sigmoid_2.0_1000_0.0001.tsv	k-nearest Neighbors	2	Class	0.4041666666666667
50	5	5	10	sigmoid	2.0	1000	0.001	50_5_5_10_sigmoid_2.0_1000_0.001.tsv	Random Forests	1	Class	0.48888888888888893
50	5	5	10	sigmoid	2.0	1000	0.001	50_5_5_10_sigmoid_2.0_1000_0.001.tsv	Random Forests	2	Batch	0.5509615384615384
50	5	5	10	sigmoid	2.0	1000	0.001	50_5_5_10_sigmoid_2.0_1000_0.001.tsv	Random Forests	2	Class	0.5180555555555556
50	5	5	10	sigmoid	2.0	1000	0.001	50_5_5_10_sigmoid_2.0_1000_0.001.tsv	Support Vector Machines	1	Batch	0.5807692307692308
50	5	5	10	sigmoid	2.0	1000	0.001	50_5_5_10_sigmoid_2.0_1000_0.001.tsv	Support Vector Machines	1	Class	0.375
50	5	5	10	sigmoid	2.0	1000	0.001	50_5_5_10_sigmoid_2.0_1000_0.001.tsv	Support Vector Machines	2	Batch	0.5115384615384615
50	5	5	10	sigmoid	2.0	1000	0.001	50_5_5_10_sigmoid_2.0_1000_0.001.tsv	Support Vector Machines	2	Class	0.6416666666666667
50	5	5	10	sigmoid	2.0	1000	0.001	50_5_5_10_sigmoid_2.0_1000_0.001.tsv	k-nearest Neighbors	1	Batch	0.4605769230769231
50	5	5	10	sigmoid	2.0	1000	0.001	50_5_5_10_sigmoid_2.0_1000_0.001.tsv	k-nearest Neighbors	1	Class	0.46944444444444444
50	5	5	10	sigmoid	2.0	1000	0.001	50_5_5_10_sigmoid_2.0_1000_0.001.tsv	k-nearest Neighbors	2	Batch	0.5817307692307692
50	5	5	10	sigmoid	2.0	1000	0.001	50_5_5_10_sigmoid_2.0_1000_0.001.tsv	k-nearest Neighbors	2	Class	0.5486111111111112
50	5	5	20	linear	1.0	10000	0.0001	50_5_5_20_linear_1.0_10000_0.0001.tsv	Random Forests	1	Class	0.4888888888888889
50	5	5	20	linear	1.0	10000	0.0001	50_5_5_20_linear_1.0_10000_0.0001.tsv	Random Forests	2	Batch	0.9980769230769231
50	5	5	20	linear	1.0	10000	0.0001	50_5_5_20_linear_1.0_10000_0.0001.tsv	Random Forests	2	Class	0.5111111111111112
50	5	5	20	linear	1.0	10000	0.0001	50_5_5_20_linear_1.0_10000_0.0001.tsv	Support Vector Machines	1	Batch	0.8519230769230769
50	5	5	20	linear	1.0	10000	0.0001	50_5_5_20_linear_1.0_10000_0.0001.tsv	Support Vector Machines	1	Class	0.4666666666666666
50	5	5	20	linear	1.0	10000	0.0001	50_5_5_20_linear_1.0_10000_0.0001.tsv	Support Vector Machines	2	Batch	1.0
50	5	5	20	linear	1.0	10000	0.0001	50_5_5_20_linear_1.0_10000_0.0001.tsv	Support Vector Machines	2	Class	0.5194444444444444
