minibatch_size	ds_layers	ae_layers	code_size	scaling	loss_weight	minibatch_iterations	learning_rate	batch_value.x	batch_unadjusted_value.x	batch_score.x	class_value.x	class_unadjusted_value.x	class_score.x	batch_rank.x	class_rank.x	combined_rank.x	batch_value.y	batch_unadjusted_value.y	batch_score.y	class_value.y	class_unadjusted_value.y	class_score.y	batch_rank.y	class_rank.y	combined_rank.y	overall_rank
100	20	2	20	sigmoid	2	100	1e-5	0.6075812528115161	0.938227395411606	-0.10758125281151608	0.5394358710562415	0.7155987654320988	-0.1761628943758573	0.6391493254058999	0.44500343013949234	0.142211821088484	0.5251231481481482	0.7079203703703704	-0.0251231481481482	0.539373788993672	0.9380248669722354	-0.39865107797856336	0.6209896682979881	0.25312669929309406	0.07859453251569153	0.2208063536041755
25	20	10	10	linear	2	100	1e-5	0.8862079039381671	0.938227395411606	-0.38620790393816706	0.6370593278463649	0.7155987654320988	-0.0785394375857339	0.1550423050537389	0.7834438600503087	0.06073347097119933	0.46452824074074073	0.7079203703703704	-0.03547175925925927	0.9027432256818222	0.9380248669722354	-0.03528164129041322	0.48613376835236544	0.6585100598151169	0.16006198843793218	0.2207954594091315
100	10	5	10	sigmoid	4	100	0.001	0.4676802948513475	0.938227395411606	-0.03231970514865251	0.5122582304526749	0.7155987654320988	-0.20334053497942384	0.8445003430139493	0.2991081637319918	0.12629847343496978	0.5325559670781893	0.7079203703703704	-0.03255596707818931	0.5849525256250402	0.9380248669722354	-0.35307234134719523	0.5261011419249593	0.35889070146818924	0.094406403934332	0.22070487736930178
25	20	5	10	linear	4	1000	1e-4	0.8847837688627161	0.938227395411606	-0.38478376886271615	0.6489351851851851	0.7155987654320988	-0.06666358024691366	0.15801509261376628	0.8067688085982163	0.06374082400427251	0.5321179012345679	0.7079203703703704	-0.03211790123456792	0.84658494752062	0.9380248669722354	-0.09143991945161543	0.531810766721044	0.5902664491571507	0.1569550264479862	0.2206958504522587
100	5	10	50	linear	1	1000	0.001	0.7018332106490001	0.938227395411606	-0.2018332106490001	0.6838786008230453	0.7155987654320988	-0.03172016460905347	0.4761033615367025	0.8852046649897096	0.21072445832478567	0.6856100823045267	0.7079203703703704	-0.1856100823045267	0.9350850338642738	0.9380248669722354	-0.00293983310796164	0.02718868950516585	0.732463295269168	0.00995735855450201	0.22068181687928767
100	20	5	10	linear	4	100	1e-5	0.9196287776550934	0.938227395411606	-0.41962877765509343	0.5903034979423869	0.7155987654320988	-0.12529526748971187	0.0866681911731077	0.6629316258861193	0.02872754244349865	0.5216407407407407	0.7079203703703704	-0.02164074074074073	0.8360769102435769	0.9380248669722354	-0.10194795672865851	0.6623164763458401	0.5793909733550843	0.19187009394956295	0.2205976363930616
50	20	2	10	linear	2	1000	1e-4	0.7550866713695661	0.938227395411606	-0.2550866713695661	0.6325308641975308	0.7155987654320988	-0.08306790123456798	0.3619940544248799	0.7738394694717585	0.14006264351404	0.5644423868312758	0.7079203703703704	-0.06444238683127579	0.908618801550088	0.9380248669722354	-0.0294060654221473	0.2398042414355628	0.6693855356171833	0.08026074529830828	0.22032338881234825
25	20	2	20	linear	1	100	1e-5	0.835203170367644	0.938227395411606	-0.335203170367644	0.5302974965706447	0.7155987654320988	-0.18530126886145404	0.2330208095129202	0.4010976446375486	0.04673204892358358	0.46945694444444447	0.7079203703703704	-0.03054305555555553	0.8832810442020969	0.9380248669722354	-0.05474382277013856	0.5513866231647635	0.6294181620445894	0.17352637746416905	0.22025842638775261
100	5	5	20	sigmoid	2	100	1e-5	0.5843544248149511	0.938227395411606	-0.08435442481495115	0.5232098765432098	0.7155987654320988	-0.19238888888888897	0.6825977589755317	0.3594786187971644	0.12268964979528194	0.4957712962962963	0.7079203703703704	-0.0042287037037037	0.5232435798371471	0.9380248669722354	-0.41478128713508833	0.931484502446982	0.20935290918977703	0.09750449522623386	0.2201941450215158
100	20	2	20	linear	1	1000	1e-4	0.7247389124033861	0.938227395411606	-0.2247389124033861	0.7442206790123457	0.7155987654320988	0.0286219135802469	0.4241939172193003	0.9769037274182484	0.20719830943984116	0.6686901234567901	0.7079203703703704	-0.16869012345679013	0.9496719160681149	0.9380248669722354	0.01164704909587943	0.03317020119630234	0.7784121805328983	0.01291004432096432	0.22010835376080548
50	5	2	10	linear	4	10000	1e-4	0.7592603412669201	0.938227395411606	-0.2592603412669201	0.6955401234567902	0.7155987654320988	-0.0200586419753086	0.3542190715755774	0.9137891607592042	0.16184077406997568	0.5941121399176954	0.7079203703703704	-0.0941121399176954	0.9734108596900996	0.9380248669722354	0.03538599271786413	0.11854268624252312	0.982599238716694	0.05823997662866755	0.22008075069864325
100	20	2	20	linear	1	100	1e-4	0.6182351858667647	0.938227395411606	-0.11823518586676474	0.5479218106995885	0.7155987654320988	-0.16767695473251032	0.6181111365195517	0.48342099245369313	0.14940394953148095	0.5588067901234568	0.7079203703703704	-0.0588067901234568	0.7569528958783344	0.9380248669722354	-0.18107197109390105	0.27814029363784665	0.5073409461663948	0.070555979870612	0.21995992940209297
50	5	10	20	linear	2	10000	0.001	0.8816391138101665	0.938227395411606	-0.38163911381016646	0.6163631687242798	0.7155987654320988	-0.099235596707819	0.16396066773382115	0.7381660187514292	0.06051509666645034	0.5464633744855967	0.7079203703703704	-0.04646337448559667	0.9657347844920944	0.9380248669722354	0.02770991751985907	0.36405655247417074	0.8754758020663403	0.15936135113741567	0.219876447803866
100	10	10	50	sigmoid	4	1000	1e-4	0.693317972232446	0.938227395411606	-0.19331797223244596	0.5605606995884773	0.7155987654320988	-0.15503806584362145	0.4937114109307112	0.5417333638234622	0.1337299717007609	0.5008658436213992	0.7079203703703704	-8.658436213991871e-4	0.5126518550714457	0.9380248669722354	-0.4253730119007897	0.9864056552474172	0.17455138662316477	0.08608923744818404	0.21981920914894493
100	10	5	50	linear	1	1000	1e-4	0.7328912352267615	0.938227395411606	-0.23289123522676147	0.7221819272976681	0.7155987654320988	0.00658316186556928	0.404299108163732	0.9634118454150468	0.19475327494783937	0.620920987654321	0.7079203703703704	-0.12092098765432102	0.9369966896721282	0.9380248669722354	-0.00102817730010718	0.06769983686786298	0.7400761283306144	0.02505151657889111	0.2198047915267305
100	20	10	20	sigmoid	1	1000	1e-4	0.596017589866274	0.938227395411606	-0.09601758986627396	0.5204569615912208	0.7155987654320988	-0.195141803840878	0.6583581065630002	0.3441573290647153	0.11328938376141268	0.4657713991769547	0.7079203703703704	-0.03422860082304524	0.6390570980337061	0.9380248669722354	-0.2989677689385293	0.5040783034257749	0.42251223491027734	0.10648962527510251	0.2197790090365152
25	20	10	10	linear	2	100	1e-4	0.8893032807835439	0.938227395411606	-0.3893032807835439	0.6179389574759945	0.7155987654320988	-0.0976598079561043	0.14658129430596845	0.7411388063114567	0.05431854274475688	0.49663806584362136	0.7079203703703704	-0.00336193415637864	0.5792323024779165	0.9380248669722354	-0.35879256449431896	0.9480696030451332	0.3485589994562262	0.1652290961261366	0.21954763887089346
25	10	2	10	sigmoid	4	10000	0.001	0.564122858136016	0.938227395411606	-0.06412285813601604	0.5063323045267489	0.7155987654320988	-0.20926646090534984	0.7361079350560256	0.26732220443631377	0.09838899795111984	0.4812561728395062	0.7079203703703704	-0.01874382716049377	0.5775513525221128	0.9380248669722354	-0.36047351445012266	0.7017400761283307	0.3452963567156063	0.1211541458242224	0.21954314377534223
100	20	2	50	linear	1	1000	1e-4	0.7309553531264058	0.938227395411606	-0.2309553531264058	0.7285176611796982	0.7155987654320988	0.01291889574759941	0.4088726274868512	0.968671392636634	0.1980316087393439	0.630762962962963	0.7079203703703704	-0.13076296296296297	0.9405160862617004	0.9380248669722354	0.00249121928946494	0.05709624796084828	0.7504078303425775	0.02142273577650099	0.2194543445158449
25	10	2	20	sigmoid	4	1000	1e-4	0.5395175183004131	0.938227395411606	-0.03951751830041306	0.5418021262002743	0.7155987654320988	-0.17379663923182442	0.8170592270752344	0.45552252458266634	0.1860944409254364	0.5296893004115226	0.7079203703703704	-0.02968930041152262	0.4924722236856739	0.9380248669722354	-0.44555264328656147	0.5614464382816748	0.11772702555736814	0.03304870959434002	0.2191431505197764
50	10	2	50	linear	4	10000	1e-5	0.7236636864597391	0.938227395411606	-0.2236636864597391	0.7072582304526749	0.7155987654320988	-0.00834053497942388	0.42579464898239194	0.9391721930025154	0.19994724712676465	0.6451240740740741	0.7079203703703704	-0.14512407407407413	0.9569376101247444	0.9380248669722354	0.01891274315250912	0.04703643284393692	0.8145731375747689	0.0191573073410053	0.21910455446776994
50	20	10	10	sigmoid	4	100	1e-4	0.5712463705884758	0.938227395411606	-0.07124637058847583	0.5655478395061728	0.7155987654320988	-0.15005092592592595	0.7130116624742739	0.5673450720329294	0.20226182650339283	0.4690569958847737	0.7079203703703704	-0.03094300411522632	0.4706450822167196	0.9380248669722354	-0.4673797847555158	0.5478520935290919	0.06144643828167482	0.01683177992626084	0.21909360642965367
50	10	2	50	linear	2	100	1e-5	0.8284950466200467	0.938227395411606	-0.3284950466200467	0.6160348079561042	0.7155987654320988	-0.09956395747599456	0.2435399039560942	0.7372513148868054	0.08977505720951838	0.5428009259259259	0.7079203703703704	-0.04280092592592588	0.892471491959796	0.9380248669722354	-0.04555337501243939	0.40184883088635126	0.6430125067971724	0.12919691205087286	0.21897196926039125
100	5	10	20	sigmoid	4	100	0.001	0.4697585163374637	0.938227395411606	-0.03024148366253631	0.5143629972565158	0.7155987654320988	-0.20123576817558295	0.8518179739309398	0.3116853418705694	0.1327495882080804	0.5240312757201646	0.7079203703703704	-0.02403127572016461	0.5448498718016261	0.9380248669722354	-0.3931749951706093	0.6343121261555194	0.2713431212615552	0.08605811608254599	0.21880770429062638
50	5	2	20	sigmoid	1	100	0.001	0.5230367695170327	0.938227395411606	-0.0230367695170327	0.5079835390946502	0.7155987654320988	-0.20761522633744856	0.8870340727189573	0.27692659501486394	0.12282166271011402	0.4884487654320987	0.7079203703703704	-0.01155123456790124	0.5317755328427843	0.9380248669722354	-0.4062493341294511	0.8172920065252854	0.2346383904295813	0.09588404046102791	0.21870570317114194
50	5	5	10	sigmoid	2	100	1e-5	0.6142610313662945	0.938227395411606	-0.11426103136629452	0.4843561385459534	0.7155987654320988	-0.23124262688614544	0.6258861193688543	0.16190258403841756	0.05066629001979749	0.4930791666666667	0.7079203703703704	-0.00692083333333332	0.5938631321379859	0.9380248669722354	-0.3441617348342495	0.8917890157694399	0.3768352365415987	0.16802876235133818	0.21869505237113568
50	10	5	10	sigmoid	1	1000	1e-4	0.5550279873635137	0.938227395411606	-0.05502798736351366	0.5204389574759946	0.7155987654320988	-0.1951598079561042	0.766064486622456	0.3436999771324034	0.13164817326704223	0.4639419753086419	0.7079203703703704	-0.03605802469135805	0.5883574363837522	0.9380248669722354	-0.34966743058848326	0.4755301794453507	0.36595976073953235	0.08701245534712372	0.21866062861416596
50	5	2	50	linear	1	1000	0.001	0.7311587535271745	0.938227395411606	-0.23115875352717452	0.8036736968449931	0.7155987654320988	0.08807493141289435	0.4077292476560713	0.9926823690830092	0.20237281775383095	0.6444168724279835	0.7079203703703704	-0.1444168724279835	0.9166104920710184	0.9380248669722354	-0.021414374901217	0.04758020663404024	0.6837955410549211	0.01626756656941424	0.2186403843232452
25	10	5	20	linear	2	1000	0.001	0.7389837392140023	0.938227395411606	-0.2389837392140023	0.48705161179698214	0.7155987654320988	-0.22854715363511663	0.3942373656528699	0.17310770638005946	0.03412276306874257	0.5345722222222222	0.7079203703703704	-0.03457222222222222	0.936701423645868	0.9380248669722354	-0.00132344332636735	0.49836867862969	0.7389885807504079	0.18414438125550536	0.21826714432424793
50	5	10	20	linear	2	1000	1e-4	0.7227967427309533	0.938227395411606	-0.2227967427309533	0.7670027434842249	0.7155987654320988	0.05140397805212615	0.4278527326777955	0.9849073862337068	0.21069765831731824	0.7102446502057613	0.7079203703703704	-0.21024465020576133	0.9393368807403896	0.9380248669722354	0.00131201376815415	0.02011963023382273	0.7460576400217509	0.00750520192517802	0.21820286024249624
25	20	10	50	sigmoid	4	100	1e-5	0.4853845642661432	0.938227395411606	-0.01461543573385681	0.4879415294924554	0.7155987654320988	-0.22765723593964335	0.926137662931626	0.17676652183855476	0.08185506671005566	0.4943458333333333	0.7079203703703704	-0.00565416666666668	0.555962117087848	0.9380248669722354	-0.3820627498843874	0.905927134312126	0.30070690592713434	0.13620927277721745	0.2180643394872731
50	10	5	20	linear	4	10000	1e-4	0.7181204760152129	0.938227395411606	-0.2181204760152129	0.6797290809327846	0.7155987654320988	-0.03586968449931416	0.44111593871484106	0.8753715984450035	0.1930701821861893	0.6267469135802469	0.7079203703703704	-0.12674691358024692	0.9572435666660812	0.9380248669722354	0.01921869969384593	0.06117455138662316	0.8153887982599238	0.02494052196961431	0.2180107041558036
100	10	5	20	linear	4	100	0.001	0.8879842452868769	0.938227395411606	-0.3879842452868769	0.5674468449931414	0.7155987654320988	-0.14815192043895742	0.15024010976446375	0.5755774068145438	0.04323740638888124	0.5331695473251029	0.7079203703703704	-0.03316954732510291	0.9106353722143196	0.9380248669722354	-0.02738949475791585	0.5190320826536161	0.6731919521479065	0.1747041104744907	0.21794151686337193
100	10	2	20	sigmoid	4	1000	0.001	0.5973429384942543	0.938227395411606	-0.09734293849425436	0.5870078875171468	0.7155987654320988	-0.12859087791495194	0.6558426709352847	0.6524125314429453	0.21393998858659585	0.5551166666666666	0.7079203703703704	-0.05511666666666659	0.448787391192362	0.9380248669722354	-0.4892374757798734	0.30179445350734097	0.02582925502990755	0.00389756295312634	0.2178375515397222
100	20	10	10	sigmoid	2	1000	1e-5	0.45577513495276656	0.938227395411606	-0.04422486504723344	0.4659302126200274	0.7155987654320988	-0.2496685528120714	0.8003658815458495	0.10381888863480448	0.04154654816165283	0.48946666666666666	0.7079203703703704	-0.01053333333333333	0.6395091729156056	0.9380248669722354	-0.2985156940566298	0.8338771071234367	0.422784121805329	0.1762750002143752	0.21782154837602802
50	5	2	20	linear	4	1000	1e-4	0.9673114239561608	0.938227395411606	-0.4673114239561608	0.5512062757201646	0.7155987654320988	-0.1643924897119342	0.02744111593871484	0.5028584495769495	0.00689949850780173	0.48229444444444447	0.7079203703703704	-0.01770555555555553	0.8438479268742426	0.9380248669722354	-0.09417694009799282	0.7180532898314301	0.5872756933115824	0.21084762181020783	0.21774712031800955
100	10	5	20	linear	2	10000	1e-4	0.9019315370302212	0.938227395411606	-0.4019315370302212	0.5144144375857339	0.7155987654320988	-0.2011843278463649	0.11776812257031788	0.3123713697690373	0.01839369488120903	0.46109670781893	0.7079203703703704	-0.03890329218106997	0.967998656551288	0.9380248669722354	0.02997378957905261	0.4401848830886351	0.9053833605220228	0.1992680343508911	0.21766172923210014
50	20	2	20	linear	4	10000	1e-5	0.7460940119821698	0.938227395411606	-0.24609401198216985	0.69602280521262	0.7155987654320988	-0.01957596021947871	0.3802881317173565	0.91516121655614	0.17401247463215877	0.6032925925925926	0.7079203703703704	-0.1032925925925926	0.9683744416931552	0.9380248669722354	0.0303495747209197	0.09543230016313212	0.9105492115280044	0.0434479028339219	0.21746037746608066
100	5	5	10	linear	1	1000	0.001	0.7500980452296242	0.938227395411606	-0.2500980452296242	0.7322968106995885	0.7155987654320988	0.01669804526748974	0.3731991767665218	0.9709581522981936	0.1811803915562145	0.6040790123456791	0.7079203703703704	-0.10407901234567908	0.9480390185507144	0.9380248669722354	0.01001415157847906	0.09352909189777052	0.7735182164219685	0.03617322817416492	0.21735361973037942
100	10	10	50	linear	2	100	1e-5	0.8367624882427515	0.938227395411606	-0.33676248824275146	0.5965046296296297	0.7155987654320988	-0.11909413580246908	0.2309627258175166	0.6890006860278984	0.07956673826757117	0.46941759259259264	0.7079203703703704	-0.03058240740740736	0.7526260178306962	0.9380248669722354	-0.18539884914153928	0.5508428493746601	0.5002718868950516	0.13778559581965397	0.21735233408722515
100	20	5	10	linear	2	1000	0.001	0.743845617102196	0.938227395411606	-0.243845617102196	0.7485922496570645	0.7155987654320988	0.03299348422496573	0.38531900297278754	0.97850445918134	0.1885181813080903	0.6221415637860082	0.7079203703703704	-0.12214156378600816	0.96501378571554	0.9380248669722354	0.02698891874330467	0.06606851549755302	0.866231647634584	0.0286153195181082	0.2171335008261985
100	10	2	50	linear	1	100	1e-5	0.7384296660941398	0.938227395411606	-0.23842966609413985	0.482491426611797	0.7155987654320988	-0.23310733882030177	0.39492339355133776	0.1564143608506746	0.03088584509365596	0.508291975308642	0.7079203703703704	-0.008291975308642	0.6496072680868002	0.9380248669722354	-0.28841759888543517	0.8697661772702556	0.4282218597063622	0.1862264449701812	0.21711229006383717
25	10	2	50	sigmoid	4	1000	1e-4	0.5581628276694066	0.938227395411606	-0.05816282766940661	0.5296622085048011	0.7155987654320988	-0.1859365569272977	0.7541733363823462	0.39766750514520927	0.14995511456310315	0.5122711934156379	0.7079203703703704	-0.01227119341563787	0.5090607639803546	0.9380248669722354	-0.4289641029918808	0.8072321914083741	0.16612289287656334	0.0670498734299234	0.21700498799302653
100	5	5	50	linear	4	100	1e-4	0.808655251911831	0.938227395411606	-0.30865525191183096	0.5828292181069958	0.7155987654320988	-0.13276954732510293	0.2744111593871484	0.6391493254058999	0.08769485370307338	0.5377251028806584	0.7079203703703704	-0.03772510288065844	0.8210558145865163	0.9380248669722354	-0.11696905238571909	0.45568243610657966	0.5671560630777597	0.12922152823794525	0.21691638194101864
25	20	5	20	linear	1	10000	1e-5	0.8200575082811925	0.938227395411606	-0.3200575082811925	0.6647788065843622	0.7155987654320988	-0.0508199588477366	0.2568031099931397	0.8367253601646467	0.1074368373502056	0.563773611111111	0.7079203703703704	-0.06377361111111102	0.9671866603445552	0.9380248669722354	0.02916179337231983	0.24497009244154433	0.8926046764545948	0.10933072505241843	0.21676756240262401
100	5	10	50	linear	4	10000	1e-5	0.8161157628920787	0.938227395411606	-0.31611576289207866	0.6543535665294925	0.7155987654320988	-0.06124519890260627	0.2622913331808827	0.8161445232106106	0.10703381753059346	0.5615125	0.7079203703703704	-0.06151249999999997	0.9620996874067048	0.9380248669722354	0.02407482043446951	0.2599238716693855	0.843936922240348	0.1096796761367282	0.21671349366732168
100	5	2	50	linear	1	1000	0.001	0.7182745215311005	0.938227395411606	-0.2182745215311005	0.7449965706447188	0.7155987654320988	0.02939780521262003	0.4399725588840613	0.9773610793505604	0.21500602751777703	0.8563664609053498	0.7079203703703704	-0.35636646090534985	0.9195986117696644	0.9380248669722354	-0.01842625520257101	0.00489396411092985	0.6922240348015226	0.00169385979152085	0.21669988730929787
25	20	5	10	sigmoid	2	10000	1e-5	0.5386119801251381	0.938227395411606	-0.03861198012513811	0.48201903292181064	0.7155987654320988	-0.23357973251028813	0.8209467184998857	0.15435627715527098	0.06335913960523928	0.4843339506172839	0.7079203703703704	-0.01566604938271609	0.6242671692159997	0.9380248669722354	-0.31375769775623574	0.7471451876019576	0.4102773246329527	0.15326836434085833	0.21662750394609762
100	5	10	20	linear	1	1000	0.001	0.8089676624545046	0.938227395411606	-0.3089676624545046	0.7817515432098765	0.7155987654320988	0.06615277777777773	0.2739538074548365	0.988794877658358	0.13544206076317322	0.5719438271604939	0.7079203703703704	-0.07194382716049386	0.9544046019703916	0.9380248669722354	0.01637973499815603	0.2025557368134856	0.8015225666122893	0.08117649702639418	0.2166185577895674
50	20	2	20	linear	2	100	0.001	0.9314219625403836	0.938227395411606	-0.4314219625403835	0.5320224622770919	0.7155987654320988	-0.18357630315500684	0.06631603018522753	0.4068145437914475	0.01348916278293159	0.5187442386831276	0.7079203703703704	-0.01874423868312758	0.8357219134339018	0.9380248669722354	-0.10230295353833364	0.7014681892332789	0.5791190864600326	0.2031168084647749	0.21660597124770647
50	20	2	20	linear	2	1000	0.001	0.7269533390586023	0.938227395411606	-0.2269533390586023	0.8207998971193415	0.7155987654320988	0.10520113168724277	0.4193917219300251	0.9958838326091928	0.20883271770012116	0.7054668724279836	0.7079203703703704	-0.20546687242798356	0.9315339974477402	0.9380248669722354	-0.00649086952449518	0.02120717781402936	0.7229472539423599	0.00766583548225993	0.2164985531823811
50	5	10	20	sigmoid	2	1000	1e-5	0.5888831891792418	0.938227395411606	-0.08888318917924176	0.47143089849108366	0.7155987654320988	-0.2441678669410151	0.6725360164646695	0.1179967985364738	0.03967854842165212	0.5032333333333334	0.7079203703703704	-0.00323333333333342	0.5909980301939366	0.9380248669722354	-0.3470268367782988	0.950516585100598	0.3719412724306688	0.17676817406438528	0.21644672248603739
25	10	2	10	sigmoid	2	1000	0.001	0.5287579744816586	0.938227395411606	-0.02875797448165862	0.5354818244170096	0.7155987654320988	-0.18011694101508913	0.8605076606448663	0.42648067688085983	0.1834949447864939	0.5183041152263375	0.7079203703703704	-0.01830411522633746	0.4840918842819428	0.9380248669722354	-0.45393298269029264	0.7077215878194671	0.0929853181076672	0.03290385848752824	0.21639880327402214
50	5	10	50	linear	1	1000	0.001	0.7104943411851307	0.938227395411606	-0.21049434118513063	0.6878352194787379	0.7155987654320988	-0.02776354595336083	0.45552252458266634	0.8927509718728561	0.2033340882655762	0.6737263374485597	0.7079203703703704	-0.1737263374485597	0.9564699055780926	0.9380248669722354	0.01844503860585722	0.03181076672104405	0.8115823817292006	0.01290852891004846	0.21624261717562465
100	20	5	20	linear	4	10000	1e-5	0.7192354976894451	0.938227395411606	-0.21923549768944503	0.6914497599451304	0.7155987654320988	-0.02414900548696841	0.4381431511548136	0.904870798079122	0.19823147142917877	0.6577736111111111	0.7079203703703704	-0.1577736111111111	0.9685476265739424	0.9380248669722354	0.03052275960170702	0.03942359978249048	0.9132680804785208	0.01800215764945426	0.21623362907863303
50	20	5	50	linear	4	100	1e-5	0.7794500930356193	0.938227395411606	-0.2794500930356193	0.49073131001371745	0.7155987654320988	-0.22486745541838132	0.3224331122798994	0.18545620855248113	0.02989861125760329	0.4903694444444444	0.7079203703703704	-0.00963055555555558	0.6638294142095311	0.9380248669722354	-0.2741954527627043	0.8485589994562263	0.4390973355084285	0.18629999784146348	0.21619860909906677
100	5	2	20	linear	1	100	0.001	0.8562493099006256	0.938227395411606	-0.35624930990062564	0.5679012345679012	0.7155987654320988	-0.14769753086419757	0.19986279442030644	0.5774068145437915	0.0577010697360249	0.5243393004115227	0.7079203703703704	-0.02433930041152265	0.7535287626808095	0.9380248669722354	-0.18449610429142593	0.6305057096247961	0.50163132137031	0.15814070612530573	0.21584177586133063
50	5	5	50	linear	1	10000	0.001	0.9140016817977344	0.938227395411606	-0.4140016817977344	0.5481627229080932	0.7155987654320988	-0.16743604252400557	0.09810198948090557	0.4845643722844729	0.02376836447633648	0.45574135802469135	0.7079203703703704	-0.04425864197530865	0.975000095124364	0.9380248669722354	0.03697522815212861	0.38689505165851007	0.9926590538336052	0.1920274379561202	0.2157958024324567
50	5	2	50	sigmoid	2	100	1e-4	0.5072292510121457	0.938227395411606	-0.00722925101214566	0.5123499657064472	0.7155987654320988	-0.20324879972565155	0.9624971415504232	0.2993368396981477	0.1440554262851022	0.4655744855967078	0.7079203703703704	-0.03442551440329222	0.5499168100849388	0.9380248669722354	-0.38810805688729666	0.5002718868950516	0.28602501359434473	0.07154513662501281	0.21560056291011503
50	5	5	10	linear	1	100	1e-5	0.8747845100805627	0.938227395411606	-0.3747845100805627	0.6227872085048011	0.7155987654320988	-0.0928115569272977	0.17425108621083923	0.7514292247884747	0.06546867931498031	0.5330134259259259	0.7079203703703704	-0.03301342592592593	0.8325639089381779	0.9380248669722354	-0.10546095803405751	0.5206634040239261	0.5766721044045677	0.15012603044246156	0.21559470975744188
50	20	5	20	linear	4	100	1e-5	0.727671476914898	0.938227395411606	-0.22767147691489795	0.5944530178326475	0.7155987654320988	-0.12114574759945128	0.4171049622684656	0.6798536473816602	0.14178516496960306	0.5571143518518519	0.7079203703703704	-0.05711435185185187	0.7601701701701701	0.9380248669722354	-0.17785469680206534	0.28928765633496467	0.5100598151169113	0.07377700425290833	0.21556216922251137
50	20	2	10	sigmoid	4	1000	1e-4	0.5462624473479736	0.938227395411606	-0.04626244734797358	0.5543732853223594	0.7155987654320988	-0.16122548010973936	0.7951063343242625	0.5179510633432426	0.20591308566709976	0.49579012345679013	0.7079203703703704	-0.00420987654320986	0.4439331290354682	0.9380248669722354	-0.4940917379367672	0.9317563893420338	0.02039151712887438	0.00949996318660311	0.21541304885370288
25	5	2	10	sigmoid	4	100	0.001	0.6210964145503619	0.938227395411606	-0.12109641455036192	0.596900720164609	0.7155987654320988	-0.11869804526748973	0.6139949691287445	0.6896867139263664	0.21173208631286228	0.4162100823045268	0.7079203703703704	-0.08378991769547323	0.46441659495753057	0.9380248669722354	-0.4736082720147049	0.15116911364872213	0.04758020663404024	0.00359632883204545	0.21532841514490772
50	20	5	20	linear	4	100	1e-4	0.7702619566106408	0.938227395411606	-0.2702619566106408	0.5641589506172839	0.7155987654320988	-0.15143981481481483	0.33432426252000913	0.5595700891836268	0.09353892869728588	0.4885469135802469	0.7079203703703704	-0.01145308641975312	0.5553115835133379	0.9380248669722354	-0.38271328345889755	0.8189233278955954	0.29717237629146276	0.1216806956756234	0.21521962437290926
50	5	10	10	sigmoid	4	1000	0.001	0.5906088721220301	0.938227395411606	-0.09060887212203006	0.5224794238683127	0.7155987654320988	-0.19311934156378607	0.6686485250400183	0.3560484793048251	0.1190356452649564	0.5040769547325102	0.7079203703703704	-0.00407695473251024	0.5217940820937897	0.9380248669722354	-0.41623078487844567	0.9358346927678086	0.20554649265905384	0.09617876940354314	0.21521441466849955
100	10	2	50	linear	1	1000	0.001	0.7295136844150002	0.938227395411606	-0.2295136844150002	0.6927623456790124	0.7155987654320988	-0.02283641975308636	0.41184541504687855	0.9080722616053052	0.18699269873669733	0.6184874485596707	0.7079203703703704	-0.11848744855967076	0.9531914004647924	0.9380248669722354	0.01516653349255692	0.07096247960848287	0.7952691680261011	0.02821713605965367	0.215209834796351
100	20	5	20	linear	1	100	0.001	0.8395453267492742	0.938227395411606	-0.3395453267492742	0.562673182441701	0.7155987654320988	-0.15292558299039782	0.22593185456208553	0.5508804024697004	0.06223071548594374	0.4827625514403292	0.7079203703703704	-0.01723744855967079	0.6363714664957355	0.9380248669722354	-0.3016534004764999	0.7272974442631865	0.4206090266449158	0.15295393505643687	0.21518465054238062
100	5	10	50	linear	1	100	1e-4	0.850054671205987	0.938227395411606	-0.350054671205987	0.5347487997256516	0.7155987654320988	-0.1808499657064472	0.2101532128973245	0.4214498056254288	0.04428451536356838	0.4836977366255144	0.7079203703703704	-0.01630226337448559	0.6969303587212944	0.9380248669722354	-0.24109450825094103	0.7398042414355628	0.46193583469276783	0.1708710448883933	0.2151555602519617
50	5	5	10	linear	4	100	1e-4	0.9237473929579192	0.938227395411606	-0.4237473929579193	0.5712980109739368	0.7155987654320988	-0.14430075445816193	0.07980791218842899	0.5947861879716442	0.02373432193026569	0.4786292181069959	0.7079203703703704	-0.02137078189300412	0.828104361671613	0.9380248669722354	-0.10992050530062236	0.6661228928765633	0.5742251223491027	0.19125224983079145	0.21498657176105715
25	5	2	10	sigmoid	4	100	1e-5	0.6893453768453769	0.938227395411606	-0.1893453768453769	0.6156078532235939	0.7155987654320988	-0.09999091220850488	0.5008003658815459	0.7361079350560256	0.1843215616021834	0.5282362139917696	0.7079203703703704	-0.02823621399176956	0.48860674270761995	0.9380248669722354	-0.4494181242646154	0.5821098423056009	0.1049483414899402	0.03054573125747171	0.2148672928596551
100	20	5	20	linear	2	10000	0.001	0.9028004743794218	0.938227395411606	-0.4028004743794218	0.5794538751714677	0.7155987654320988	-0.13614489026063104	0.11502401097644638	0.6286302309627259	0.0361537852931913	0.4552783950617284	0.7079203703703704	-0.0447216049382716	0.9699632161401168	0.9380248669722354	0.0319383491678813	0.3828167482327352	0.9333877107123436	0.17865822412764815	0.21481200942083944
