minibatch_size	ds_layers	ae_layers	code_size	scaling	loss_weight	minibatch_iterations	learning_rate	dataset	algorithm	iteration	column	value
100	5	5	50	sigmoid	1.0	1000	0.0001	100_5_5_50_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	2	Class	0.6445937165235411
100	5	5	50	sigmoid	1.0	1000	0.0001	100_5_5_50_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	3	Batch	0.42265555555555556
100	5	5	50	sigmoid	1.0	1000	0.0001	100_5_5_50_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	3	Class	0.6445937165235411
100	5	5	50	sigmoid	1.0	1000	0.0001	100_5_5_50_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	4	Batch	0.42265555555555556
100	5	5	50	sigmoid	1.0	1000	0.0001	100_5_5_50_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	4	Class	0.6445937165235411
100	5	5	50	sigmoid	1.0	1000	0.0001	100_5_5_50_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	5	Batch	0.42265555555555556
100	5	5	50	sigmoid	1.0	1000	0.0001	100_5_5_50_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	5	Class	0.6445937165235411
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Random Forests	1	Class	0.5682458774564038
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Random Forests	2	Batch	0.45404999999999995
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Random Forests	2	Class	0.5606503433257819
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Random Forests	3	Batch	0.46171111111111107
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Random Forests	3	Class	0.5653350719140192
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Random Forests	4	Batch	0.4715166666666667
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Random Forests	4	Class	0.5680757511897864
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Random Forests	5	Batch	0.4800944444444445
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Random Forests	5	Class	0.554573433082205
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	1	Batch	0.4854555555555556
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	1	Class	0.5288362924327836
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	2	Batch	0.4854555555555556
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	2	Class	0.5288362924327836
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	3	Batch	0.4854555555555556
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	3	Class	0.5288362924327836
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	4	Batch	0.4854555555555556
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	4	Class	0.5288362924327836
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	5	Batch	0.4854555555555556
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	5	Class	0.5288362924327836
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	1	Batch	0.5010944444444444
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	1	Class	0.5433624413887571
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	2	Batch	0.5010944444444444
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	2	Class	0.5433624413887571
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	3	Batch	0.5010944444444444
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	3	Class	0.5433624413887571
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	4	Batch	0.5010944444444444
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	4	Class	0.5433624413887571
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	5	Batch	0.5010944444444444
100	5	5	50	sigmoid	1.0	1000	0.001	100_5_5_50_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	5	Class	0.5433624413887571
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Random Forests	1	Class	0.5072671355566092
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Random Forests	2	Batch	0.5110777777777779
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Random Forests	2	Class	0.5253013978891172
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Random Forests	3	Batch	0.5340555555555555
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Random Forests	3	Class	0.5333238940695081
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Random Forests	4	Batch	0.506861111111111
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Random Forests	4	Class	0.5319216145970531
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Random Forests	5	Batch	0.5326166666666666
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Random Forests	5	Class	0.5163485854275327
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Support Vector Machines	1	Batch	0.5010777777777778
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Support Vector Machines	1	Class	0.5198935777883146
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Support Vector Machines	2	Batch	0.5010777777777778
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Support Vector Machines	2	Class	0.5198935777883146
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Support Vector Machines	3	Batch	0.5010777777777778
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Support Vector Machines	3	Class	0.5198935777883146
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Support Vector Machines	4	Batch	0.5010777777777778
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Support Vector Machines	4	Class	0.5198935777883146
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Support Vector Machines	5	Batch	0.5010777777777778
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	Support Vector Machines	5	Class	0.5198935777883146
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	k-nearest Neighbors	1	Batch	0.4855944444444445
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	k-nearest Neighbors	1	Class	0.5218016261875912
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	k-nearest Neighbors	2	Batch	0.4855944444444445
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	k-nearest Neighbors	2	Class	0.5218016261875912
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	k-nearest Neighbors	3	Batch	0.4855944444444445
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	k-nearest Neighbors	3	Class	0.5218016261875912
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	k-nearest Neighbors	4	Batch	0.4855944444444445
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	k-nearest Neighbors	4	Class	0.5218016261875912
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	k-nearest Neighbors	5	Batch	0.4855944444444445
100	5	5	50	sigmoid	1.0	100	0.00001	100_5_5_50_sigmoid_1.0_100_0.00001.tsv	k-nearest Neighbors	5	Class	0.5218016261875912
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Random Forests	1	Class	0.523758846565864
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Random Forests	2	Batch	0.4565166666666666
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Random Forests	2	Class	0.5407466677203521
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Random Forests	3	Batch	0.43255
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Random Forests	3	Class	0.5407117643959749
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Random Forests	4	Batch	0.4588111111111111
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Random Forests	4	Class	0.48178705020810286
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Random Forests	5	Batch	0.4242166666666666
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Random Forests	5	Class	0.5150637479584848
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Support Vector Machines	1	Batch	0.43182222222222216
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Support Vector Machines	1	Class	0.497208173085366
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Support Vector Machines	2	Batch	0.43182222222222216
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Support Vector Machines	2	Class	0.497208173085366
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Support Vector Machines	3	Batch	0.43182222222222216
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Support Vector Machines	3	Class	0.497208173085366
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Support Vector Machines	4	Batch	0.43182222222222216
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Support Vector Machines	4	Class	0.497208173085366
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Support Vector Machines	5	Batch	0.43182222222222216
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	Support Vector Machines	5	Class	0.497208173085366
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	k-nearest Neighbors	1	Batch	0.42328333333333334
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	k-nearest Neighbors	1	Class	0.5358898372056267
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	k-nearest Neighbors	2	Batch	0.42328333333333334
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	k-nearest Neighbors	2	Class	0.5358898372056267
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	k-nearest Neighbors	3	Batch	0.42328333333333334
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	k-nearest Neighbors	3	Class	0.5358898372056267
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	k-nearest Neighbors	4	Batch	0.42328333333333334
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	k-nearest Neighbors	4	Class	0.5358898372056267
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	k-nearest Neighbors	5	Batch	0.42328333333333334
100	5	5	50	sigmoid	1.0	100	0.0001	100_5_5_50_sigmoid_1.0_100_0.0001.tsv	k-nearest Neighbors	5	Class	0.5358898372056267
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Random Forests	1	Class	0.5031189083820664
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Random Forests	2	Batch	0.5391111111111112
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Random Forests	2	Class	0.5011090037405828
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Random Forests	3	Batch	0.5501444444444445
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Random Forests	3	Class	0.4998136294188925
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Random Forests	4	Batch	0.5256888888888888
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Random Forests	4	Class	0.4911483852273326
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Random Forests	5	Batch	0.521711111111111
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Random Forests	5	Class	0.5194999824385789
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Support Vector Machines	1	Batch	0.5094555555555556
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Support Vector Machines	1	Class	0.5047819749574135
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Support Vector Machines	2	Batch	0.5094555555555556
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Support Vector Machines	2	Class	0.5047819749574135
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Support Vector Machines	3	Batch	0.5094555555555556
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Support Vector Machines	3	Class	0.5047819749574135
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Support Vector Machines	4	Batch	0.5094555555555556
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Support Vector Machines	4	Class	0.5047819749574135
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Support Vector Machines	5	Batch	0.5094555555555556
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	Support Vector Machines	5	Class	0.5047819749574135
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	k-nearest Neighbors	1	Batch	0.4955166666666667
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	k-nearest Neighbors	1	Class	0.4547666087139771
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	k-nearest Neighbors	2	Batch	0.4955166666666667
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	k-nearest Neighbors	2	Class	0.4547666087139771
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	k-nearest Neighbors	3	Batch	0.4955166666666667
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	k-nearest Neighbors	3	Class	0.4547666087139771
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	k-nearest Neighbors	4	Batch	0.4955166666666667
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	k-nearest Neighbors	4	Class	0.4547666087139771
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	k-nearest Neighbors	5	Batch	0.4955166666666667
100	5	5	50	sigmoid	1.0	100	0.001	100_5_5_50_sigmoid_1.0_100_0.001.tsv	k-nearest Neighbors	5	Class	0.4547666087139771
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Random Forests	1	Class	0.5975269128777901
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Random Forests	2	Batch	0.4066222222222223
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Random Forests	2	Class	0.6095084119206925
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Random Forests	3	Batch	0.42218333333333335
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Random Forests	3	Class	0.6254693289781009
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Random Forests	4	Batch	0.3958444444444444
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Random Forests	4	Class	0.6117095165340779
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Random Forests	5	Batch	0.42005
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Random Forests	5	Class	0.5964137382997031
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Support Vector Machines	1	Batch	0.4413888888888889
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Support Vector Machines	1	Class	0.5642282633510703
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Support Vector Machines	2	Batch	0.4413888888888889
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Support Vector Machines	2	Class	0.5642282633510703
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Support Vector Machines	3	Batch	0.4413888888888889
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Support Vector Machines	3	Class	0.5642282633510703
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Support Vector Machines	4	Batch	0.4413888888888889
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Support Vector Machines	4	Class	0.5642282633510703
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Support Vector Machines	5	Batch	0.4413888888888889
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	Support Vector Machines	5	Class	0.5642282633510703
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	k-nearest Neighbors	1	Batch	0.38822222222222214
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	k-nearest Neighbors	1	Class	0.573544158193281
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	k-nearest Neighbors	2	Batch	0.38822222222222214
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	k-nearest Neighbors	2	Class	0.573544158193281
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	k-nearest Neighbors	3	Batch	0.38822222222222214
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	k-nearest Neighbors	3	Class	0.573544158193281
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	k-nearest Neighbors	4	Batch	0.38822222222222214
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	k-nearest Neighbors	4	Class	0.573544158193281
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	k-nearest Neighbors	5	Batch	0.38822222222222214
100	5	5	50	sigmoid	2.0	1000	0.00001	100_5_5_50_sigmoid_2.0_1000_0.00001.tsv	k-nearest Neighbors	5	Class	0.573544158193281
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Random Forests	1	Class	0.5109486679662119
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Random Forests	2	Batch	0.4806444444444444
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Random Forests	2	Class	0.5190688495513057
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Random Forests	3	Batch	0.5098444444444444
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Random Forests	3	Class	0.5220277294838699
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Random Forests	4	Batch	0.4913388888888889
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Random Forests	4	Class	0.5071003020564424
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Random Forests	5	Batch	0.48896111111111107
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Random Forests	5	Class	0.530586068524665
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	1	Batch	0.4455111111111111
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	1	Class	0.5154290255167447
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	2	Batch	0.4455111111111111
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	2	Class	0.5154290255167447
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	3	Batch	0.4455111111111111
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	3	Class	0.5154290255167447
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	4	Batch	0.4455111111111111
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	4	Class	0.5154290255167447
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	5	Batch	0.4455111111111111
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	5	Class	0.5154290255167447
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.4395166666666667
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	k-nearest Neighbors	1	Class	0.4832622095779991
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.4395166666666667
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	k-nearest Neighbors	2	Class	0.4832622095779991
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	k-nearest Neighbors	3	Batch	0.4395166666666667
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	k-nearest Neighbors	3	Class	0.4832622095779991
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	k-nearest Neighbors	4	Batch	0.4395166666666667
100	5	5	50	sigmoid	2.0	1000	0.0001	100_5_5_50_sigmoid_2.0_1000_0.0001.tsv	k-nearest Neighbors	4	Class	0.4832622095779991
